REPORT_DATE_AS_YYYY-MM-DD,REF_WEEK_END,CFTC_NET_LONG,OPEN_INTEREST_ALL,PROD_MERC_POSITIONS_LONG_ALL,PROD_MERC_POSITIONS_SHORT_ALL,SWAP_POSITIONS_LONG_ALL,SWAP__POSITIONS_SHORT_ALL,SWAP__POSITIONS_SPREAD_ALL,M_MONEY_POSITIONS_LONG_ALL,M_MONEY_POSITIONS_SHORT_ALL,M_MONEY_POSITIONS_SPREAD_ALL,OTHER_REPT_POSITIONS_LONG_ALL,OTHER_REPT_POSITIONS_SHORT_ALL,OTHER_REPT_POSITIONS_SPREAD_ALL,TOT_REPT_POSITIONS_LONG_ALL,TOT_REPT_POSITIONS_SHORT_ALL,NONREPT_POSITIONS_LONG_ALL,NONREPT_POSITIONS_SHORT_ALL,OPEN_INTEREST_OLD,PROD_MERC_POSITIONS_LONG_OLD,PROD_MERC_POSITIONS_SHORT_OLD,SWAP_POSITIONS_LONG_OLD,SWAP__POSITIONS_SHORT_OLD,SWAP__POSITIONS_SPREAD_OLD,M_MONEY_POSITIONS_LONG_OLD,M_MONEY_POSITIONS_SHORT_OLD,M_MONEY_POSITIONS_SPREAD_OLD,OTHER_REPT_POSITIONS_LONG_OLD,OTHER_REPT_POSITIONS_SHORT_OLD,OTHER_REPT_POSITIONS_SPREAD_OLD,TOT_REPT_POSITIONS_LONG_OLD,TOT_REPT_POSITIONS_SHORT_OLD,NONREPT_POSITIONS_LONG_OLD,NONREPT_POSITIONS_SHORT_OLD,OPEN_INTEREST_OTHER,PROD_MERC_POSITIONS_LONG_OTHER,PROD_MERC_POSITIONS_SHORT_OTHER,SWAP_POSITIONS_LONG_OTHER,SWAP__POSITIONS_SHORT_OTHER,SWAP__POSITIONS_SPREAD_OTHER,M_MONEY_POSITIONS_LONG_OTHER,M_MONEY_POSITIONS_SHORT_OTHER,M_MONEY_POSITIONS_SPREAD_OTHER,OTHER_REPT_POSITIONS_LONG_OTHER,OTHER_REPT_POSITIONS_SHORT_OTHER,OTHER_REPT_POSITIONS_SPREAD_OTHER,TOT_REPT_POSITIONS_LONG_OTHER,TOT_REPT_POSITIONS_SHORT_OTHER,NONREPT_POSITIONS_LONG_OTHER,NONREPT_POSITIONS_SHORT_OTHER,CHANGE_IN_OPEN_INTEREST_ALL,CHANGE_IN_PROD_MERC_LONG_ALL,CHANGE_IN_PROD_MERC_SHORT_ALL,CHANGE_IN_SWAP_LONG_ALL,CHANGE_IN_SWAP_SHORT_ALL,CHANGE_IN_SWAP_SPREAD_ALL,CHANGE_IN_M_MONEY_LONG_ALL,CHANGE_IN_M_MONEY_SHORT_ALL,CHANGE_IN_M_MONEY_SPREAD_ALL,CHANGE_IN_OTHER_REPT_LONG_ALL,CHANGE_IN_OTHER_REPT_SHORT_ALL,CHANGE_IN_OTHER_REPT_SPREAD_ALL,CHANGE_IN_TOT_REPT_LONG_ALL,CHANGE_IN_TOT_REPT_SHORT_ALL,CHANGE_IN_NONREPT_LONG_ALL,CHANGE_IN_NONREPT_SHORT_ALL,PCT_OF_OPEN_INTEREST_ALL,PCT_OF_OI_PROD_MERC_LONG_ALL,PCT_OF_OI_PROD_MERC_SHORT_ALL,PCT_OF_OI_SWAP_LONG_ALL,PCT_OF_OI_SWAP_SHORT_ALL,PCT_OF_OI_SWAP_SPREAD_ALL,PCT_OF_OI_M_MONEY_LONG_ALL,PCT_OF_OI_M_MONEY_SHORT_ALL,PCT_OF_OI_M_MONEY_SPREAD_ALL,PCT_OF_OI_OTHER_REPT_LONG_ALL,PCT_OF_OI_OTHER_REPT_SHORT_ALL,PCT_OF_OI_OTHER_REPT_SPREAD_ALL,PCT_OF_OI_TOT_REPT_LONG_ALL,PCT_OF_OI_TOT_REPT_SHORT_ALL,PCT_OF_OI_NONREPT_LONG_ALL,PCT_OF_OI_NONREPT_SHORT_ALL,PCT_OF_OPEN_INTEREST_OLD,PCT_OF_OI_PROD_MERC_LONG_OLD,PCT_OF_OI_PROD_MERC_SHORT_OLD,PCT_OF_OI_SWAP_LONG_OLD,PCT_OF_OI_SWAP_SHORT_OLD,PCT_OF_OI_SWAP_SPREAD_OLD,PCT_OF_OI_M_MONEY_LONG_OLD,PCT_OF_OI_M_MONEY_SHORT_OLD,PCT_OF_OI_M_MONEY_SPREAD_OLD,PCT_OF_OI_OTHER_REPT_LONG_OLD,PCT_OF_OI_OTHER_REPT_SHORT_OLD,PCT_OF_OI_OTHER_REPT_SPREAD_OLD,PCT_OF_OI_TOT_REPT_LONG_OLD,PCT_OF_OI_TOT_REPT_SHORT_OLD,PCT_OF_OI_NONREPT_LONG_OLD,PCT_OF_OI_NONREPT_SHORT_OLD,PCT_OF_OPEN_INTEREST_OTHER,PCT_OF_OI_PROD_MERC_LONG_OTHER,PCT_OF_OI_PROD_MERC_SHORT_OTHER,PCT_OF_OI_SWAP_LONG_OTHER,PCT_OF_OI_SWAP_SHORT_OTHER,PCT_OF_OI_SWAP_SPREAD_OTHER,PCT_OF_OI_M_MONEY_LONG_OTHER,PCT_OF_OI_M_MONEY_SHORT_OTHER,PCT_OF_OI_M_MONEY_SPREAD_OTHER,PCT_OF_OI_OTHER_REPT_LONG_OTHER,PCT_OF_OI_OTHER_REPT_SHORT_OTHER,PCT_OF_OI_OTHER_REPT_SPREAD_OTHER,PCT_OF_OI_TOT_REPT_LONG_OTHER,PCT_OF_OI_TOT_REPT_SHORT_OTHER,PCT_OF_OI_NONREPT_LONG_OTHER,PCT_OF_OI_NONREPT_SHORT_OTHER,TRADERS_PROD_MERC_LONG_ALL,TRADERS_PROD_MERC_SHORT_ALL,TRADERS_SWAP_LONG_ALL,TRADERS_SWAP_SHORT_ALL,TRADERS_SWAP_SPREAD_ALL,TRADERS_M_MONEY_LONG_ALL,TRADERS_M_MONEY_SHORT_ALL,TRADERS_M_MONEY_SPREAD_ALL,TRADERS_OTHER_REPT_LONG_ALL,TRADERS_OTHER_REPT_SHORT_ALL,TRADERS_OTHER_REPT_SPREAD_ALL,TRADERS_TOT_REPT_LONG_ALL,TRADERS_TOT_REPT_SHORT_ALL,TRADERS_PROD_MERC_LONG_OLD,TRADERS_PROD_MERC_SHORT_OLD,TRADERS_SWAP_LONG_OLD,TRADERS_SWAP_SHORT_OLD,TRADERS_SWAP_SPREAD_OLD,TRADERS_M_MONEY_LONG_OLD,TRADERS_M_MONEY_SHORT_OLD,TRADERS_M_MONEY_SPREAD_OLD,TRADERS_OTHER_REPT_LONG_OLD,TRADERS_OTHER_REPT_SHORT_OLD,TRADERS_OTHER_REPT_SPREAD_OLD,TRADERS_TOT_REPT_LONG_OLD,TRADERS_TOT_REPT_SHORT_OLD,TRADERS_PROD_MERC_LONG_OTHER,TRADERS_PROD_MERC_SHORT_OTHER,TRADERS_SWAP_LONG_OTHER,TRADERS_SWAP_SHORT_OTHER,TRADERS_SWAP_SPREAD_OTHER,TRADERS_M_MONEY_LONG_OTHER,TRADERS_M_MONEY_SHORT_OTHER,TRADERS_M_MONEY_SPREAD_OTHER,TRADERS_OTHER_REPT_LONG_OTHER,TRADERS_OTHER_REPT_SHORT_OTHER,TRADERS_OTHER_REPT_SPREAD_OTHER,TRADERS_TOT_REPT_LONG_OTHER,TRADERS_TOT_REPT_SHORT_OTHER,CONC_GROSS_LE_4_TDR_LONG_ALL,CONC_GROSS_LE_4_TDR_SHORT_ALL,CONC_GROSS_LE_8_TDR_LONG_ALL,CONC_GROSS_LE_8_TDR_SHORT_ALL,CONC_NET_LE_4_TDR_LONG_ALL,CONC_NET_LE_4_TDR_SHORT_ALL,CONC_NET_LE_8_TDR_LONG_ALL,CONC_NET_LE_8_TDR_SHORT_ALL,CONC_GROSS_LE_4_TDR_LONG_OLD,CONC_GROSS_LE_4_TDR_SHORT_OLD,CONC_GROSS_LE_8_TDR_LONG_OLD,CONC_GROSS_LE_8_TDR_SHORT_OLD,CONC_NET_LE_4_TDR_LONG_OLD,CONC_NET_LE_4_TDR_SHORT_OLD,CONC_NET_LE_8_TDR_LONG_OLD,CONC_NET_LE_8_TDR_SHORT_OLD,CONC_GROSS_LE_4_TDR_LONG_OTHER,CONC_GROSS_LE_4_TDR_SHORT_OTHER,CONC_GROSS_LE_8_TDR_LONG_OTHER,CONC_GROSS_LE_8_TDR_SHORT_OTHER,CONC_NET_LE_4_TDR_LONG_OTHER,CONC_NET_LE_4_TDR_SHORT_OTHER,CONC_NET_LE_8_TDR_LONG_OTHER,CONC_NET_LE_8_TDR_SHORT_OTHER
2024-03-26,2024-03-29,0,569734,282393,319032,19134,25938,35419,10420,31441,27514,79809,14332,98561,553250,552237,16484,17497,569734,282393,319032,19134,25938,35419,10420,31441,27514,79809,14332,98561,553250,552237,16484,17497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,   -8362,    7397,   -6265,   -2075,   -3498,   -2203,   -3135,   -1023,    1305,   -8836,    3902,   -1991,   -9538,   -9773,    1176,    1411,100.0,49.6,56.0,3.4,4.6,6.2,1.8,5.5,4.8,14.0,2.5,17.3,97.1,96.9,2.9,3.1,100.0,49.6,56.0,3.4,4.6,6.2,1.8,5.5,4.8,14.0,2.5,17.3,97.1,96.9,2.9,3.1,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,     48,     46,      7,      8,     14,      6,     13,     13,     22,     15,     31,115,    111,     48,     46,      7,      8,     14,      6,     13,     13,     22,     15,     31,    115,    111,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,32.3,26.6,42.8,40.9,22.5,18.6,28.5,27.1,32.3,26.6,42.8,40.9,22.5,18.6,28.5,27.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-02,2024-04-05,0,145033,25319,47287,30287,31759,4040,0,0,0,58035,22923,4579,122260,110588,22773,34445,145033,25319,47287,30287,31759,4040,0,0,0,58035,22923,4579,122260,110588,22773,34445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,  -19199,   -8104,   -2642,    -876,   -3656,    -159,       0,       0,       0,   -1154,   -1522,   -8787,  -19080,  -16766,    -119,   -2433,100.0,17.5,32.6,20.9,21.9,2.8,0.0,0.0,0.0,40.0,15.8,3.2,84.3,76.3,15.7,23.7,100.0,17.5,32.6,20.9,21.9,2.8,0.0,0.0,0.0,40.0,15.8,3.2,84.3,76.3,15.7,23.7,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,     15,     18,      6,      6,      7,      0,      0,      0,      5,      5,      6,32,     36,     15,     18,      6,      6,      7,      0,      0,      0,      5,      5,      6,     32,     36,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,47.7,33.0,65.5,48.4,46.0,33.0,62.0,47.8,47.7,33.0,65.5,48.4,46.0,33.0,62.0,47.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-02,2024-04-05,0,568166,296844,314529,17849,27895,31903,9540,32740,26909,75469,25243,95231,553745,554450,14421,13716,568166,296844,314529,17849,27895,31903,9540,32740,26909,75469,25243,95231,553745,554450,14421,13716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,   -1568,   14451,   -4503,   -1285,    1957,   -3516,    -880,    1299,    -605,   -4340,   10911,   -3330,     495,    2213,   -2063,   -3781,100.0,52.2,55.4,3.1,4.9,5.6,1.7,5.8,4.7,13.3,4.4,16.8,97.5,97.6,2.5,2.4,100.0,52.2,55.4,3.1,4.9,5.6,1.7,5.8,4.7,13.3,4.4,16.8,97.5,97.6,2.5,2.4,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,     52,     48,      7,      8,     14,      7,     12,     14,     24,     17,     34,123,    117,     52,     48,      7,      8,     14,      7,     12,     14,     24,     17,     34,    123,    117,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,31.1,25.6,41.4,39.7,22.4,18.6,28.8,26.9,31.1,25.6,41.4,39.7,22.4,18.6,28.8,26.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-09,2024-04-12,0,571895,286400,306271,13647,29337,43327,10777,31559,26972,77475,20866,99251,557849,557583,14046,14312,571895,286400,306271,13647,29337,43327,10777,31559,26972,77475,20866,99251,557849,557583,14046,14312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,    3729,  -10444,   -8258,   -4202,    1442,   11424,    1237,   -1181,      63,    2006,   -4377,    4020,    4104,    3133,    -375,     596,100.0,50.1,53.6,2.4,5.1,7.6,1.9,5.5,4.7,13.5,3.6,17.4,97.5,97.5,2.5,2.5,100.0,50.1,53.6,2.4,5.1,7.6,1.9,5.5,4.7,13.5,3.6,17.4,97.5,97.5,2.5,2.5,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,     52,     49,      7,      8,     14,      6,     12,     14,     24,     18,     39,127,    121,     52,     49,      7,      8,     14,      6,     12,     14,     24,     18,     39,    127,    121,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,31.8,25.4,42.6,38.9,23.7,19.8,30.6,26.7,31.8,25.4,42.6,38.9,23.7,19.8,30.6,26.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-09,2024-04-12,0,160242,34572,52415,34002,41859,4338,0,0,0,61866,27403,4804,139582,130819,20660,29423,160242,34572,52415,34002,41859,4338,0,0,0,61866,27403,4804,139582,130819,20660,29423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,   15209,    9253,    5128,    3715,   10100,     298,       0,       0,       0,    3831,    4480,     225,   17322,   20231,   -2113,   -5022,100.0,21.6,32.7,21.2,26.1,2.7,0.0,0.0,0.0,38.6,17.1,3.0,87.1,81.6,12.9,18.4,100.0,21.6,32.7,21.2,26.1,2.7,0.0,0.0,0.0,38.6,17.1,3.0,87.1,81.6,12.9,18.4,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,     16,     19,      6,      7,      8,      0,      0,      0,      5,      6,      7,35,     39,     16,     19,      6,      7,      8,      0,      0,      0,      5,      6,      7,     35,     39,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,45.5,32.4,64.0,48.8,44.0,31.7,59.4,47.7,45.5,32.4,64.0,48.8,44.0,31.7,59.4,47.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-16,2024-04-19,0,164559,35730,53649,34711,42094,4308,0,0,0,63400,27413,5506,143655,132970,20904,31589,164559,35730,53649,34711,42094,4308,0,0,0,63400,27413,5506,143655,132970,20904,31589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,    4317,    1158,    1234,     709,     235,     -30,       0,       0,       0,    1534,      10,     702,    4073,    2151,     244,    2166,100.0,21.7,32.6,21.1,25.6,2.6,0.0,0.0,0.0,38.5,16.7,3.3,87.3,80.8,12.7,19.2,100.0,21.7,32.6,21.1,25.6,2.6,0.0,0.0,0.0,38.5,16.7,3.3,87.3,80.8,12.7,19.2,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,     16,     20,      6,      7,      8,      0,      0,      0,      5,      5,      7,35,     39,     16,     20,      6,      7,      8,      0,      0,      0,      5,      5,      7,     35,     39,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,45.0,31.8,63.7,47.9,44.1,31.2,58.9,46.8,45.0,31.8,63.7,47.9,44.1,31.2,58.9,46.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-16,2024-04-19,0,593161,296845,291124,14728,31788,48363,9621,33013,28953,65775,32733,115524,579809,581498,13352,11663,593161,296845,291124,14728,31788,48363,9621,33013,28953,65775,32733,115524,579809,581498,13352,11663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,   21266,   10445,  -15147,    1081,    2451,    5036,   -1156,    1454,    1981,  -11700,   11867,   16273,   21960,   23915,    -694,   -2649,100.0,50.0,49.1,2.5,5.4,8.2,1.6,5.6,4.9,11.1,5.5,19.5,97.7,98.0,2.3,2.0,100.0,50.0,49.1,2.5,5.4,8.2,1.6,5.6,4.9,11.1,5.5,19.5,97.7,98.0,2.3,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,     49,     46,      8,      7,     14,      6,     13,     15,     22,     21,     37,124,    119,     49,     46,      8,      7,     14,      6,     13,     15,     22,     21,     37,    124,    119,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,32.3,26.1,43.2,40.8,23.6,17.9,29.9,25.0,32.3,26.1,43.2,40.8,23.6,17.9,29.9,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-23,2024-04-26,0,561069,282403,289053,17252,26001,49779,9182,33850,23917,69394,31118,97214,549141,550932,11928,10137,561069,282403,289053,17252,26001,49779,9182,33850,23917,69394,31118,97214,549141,550932,11928,10137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,  -32092,  -14442,   -2071,    2524,   -5787,    1416,    -439,     837,   -5036,    3619,   -1615,  -18310,  -30668,  -30566,   -1424,   -1526,100.0,50.3,51.5,3.1,4.6,8.9,1.6,6.0,4.3,12.4,5.5,17.3,97.9,98.2,2.1,1.8,100.0,50.3,51.5,3.1,4.6,8.9,1.6,6.0,4.3,12.4,5.5,17.3,97.9,98.2,2.1,1.8,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,     46,     41,      8,      8,     15,      5,     13,     14,     24,     20,     37,123,    111,     46,     41,      8,      8,     15,      5,     13,     14,     24,     20,     37,    123,    111,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,33.4,26.8,45.4,40.3,25.1,20.1,32.6,26.8,33.4,26.8,45.4,40.3,25.1,20.1,32.6,26.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-23,2024-04-26,0,167796,37834,56563,35034,43439,4358,0,0,0,63777,27515,5918,146921,137793,20875,30003,167796,37834,56563,35034,43439,4358,0,0,0,63777,27515,5918,146921,137793,20875,30003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,    3237,    2104,    2914,     323,    1345,      50,       0,       0,       0,     377,     102,     412,    3266,    4823,     -29,   -1586,100.0,22.5,33.7,20.9,25.9,2.6,0.0,0.0,0.0,38.0,16.4,3.5,87.6,82.1,12.4,17.9,100.0,22.5,33.7,20.9,25.9,2.6,0.0,0.0,0.0,38.0,16.4,3.5,87.6,82.1,12.4,17.9,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,     17,     21,      6,      7,      8,      0,      0,      0,      5,      6,      7,36,     41,     17,     21,      6,      7,      8,      0,      0,      0,      5,      6,      7,     36,     41,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,44.8,31.4,64.3,47.4,43.9,30.7,59.7,46.3,44.8,31.4,64.3,47.4,43.9,30.7,59.7,46.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-30,2024-05-03,0,567663,294689,278680,16513,28523,47827,8084,43525,25418,69057,39383,92211,553799,555567,13864,12096,567663,294689,278680,16513,28523,47827,8084,43525,25418,69057,39383,92211,553799,555567,13864,12096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,    6594,   12286,  -10373,    -739,    2522,   -1952,   -1098,    9675,    1501,    -337,    8265,   -5003,    4658,    4635,    1936,    1959,100.0,51.9,49.1,2.9,5.0,8.4,1.4,7.7,4.5,12.2,6.9,16.2,97.6,97.9,2.4,2.1,100.0,51.9,49.1,2.9,5.0,8.4,1.4,7.7,4.5,12.2,6.9,16.2,97.6,97.9,2.4,2.1,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,     48,     41,      7,      9,     16,      4,     14,     14,     24,     18,     36,123,    111,     48,     41,      7,      9,     16,      4,     14,     14,     24,     18,     36,    123,    111,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,33.8,25.7,45.5,39.1,25.6,18.8,33.4,26.3,33.8,25.7,45.5,39.1,25.6,18.8,33.4,26.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-30,2024-05-03,0,173697,42334,62695,35340,44846,4456,0,0,0,67273,27471,5980,155383,145448,18314,28249,173697,42334,62695,35340,44846,4456,0,0,0,67273,27471,5980,155383,145448,18314,28249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,    5901,    4500,    6132,     306,    1407,      98,       0,       0,       0,    3496,     -44,      62,    8462,    7655,   -2561,   -1754,100.0,24.4,36.1,20.3,25.8,2.6,0.0,0.0,0.0,38.7,15.8,3.4,89.5,83.7,10.5,16.3,100.0,24.4,36.1,20.3,25.8,2.6,0.0,0.0,0.0,38.7,15.8,3.4,89.5,83.7,10.5,16.3,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,     21,     24,      6,      7,      8,      0,      0,      0,      5,      6,      7,40,     44,     21,     24,      6,      7,      8,      0,      0,      0,      5,      6,      7,     40,     44,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,44.1,30.2,63.6,46.8,42.6,29.6,59.7,45.5,44.1,30.2,63.6,46.8,42.6,29.6,59.7,45.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-07,2024-05-10,0,575862,300802,284803,15159,30467,46595,7885,44944,28590,73988,38354,89375,562394,563128,13468,12734,575862,300802,284803,15159,30467,46595,7885,44944,28590,73988,38354,89375,562394,563128,13468,12734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,    8199,    6113,    6123,   -1354,    1944,   -1232,    -199,    1419,    3172,    4931,   -1029,   -2836,    8595,    7561,    -396,     638,100.0,52.2,49.5,2.6,5.3,8.1,1.4,7.8,5.0,12.8,6.7,15.5,97.7,97.8,2.3,2.2,100.0,52.2,49.5,2.6,5.3,8.1,1.4,7.8,5.0,12.8,6.7,15.5,97.7,97.8,2.3,2.2,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,     51,     41,      7,      9,     16,      4,     14,     13,     24,     18,     36,124,    111,     51,     41,      7,      9,     16,      4,     14,     13,     24,     18,     36,    124,    111,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,32.0,23.5,43.9,38.0,24.9,19.2,33.1,27.0,32.0,23.5,43.9,38.0,24.9,19.2,33.1,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-07,2024-05-10,0,150745,32391,48226,31084,42001,3847,0,0,0,61918,26835,3853,133093,124762,17652,25983,150745,32391,48226,31084,42001,3847,0,0,0,61918,26835,3853,133093,124762,17652,25983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,  -22952,   -9943,  -14469,   -4256,   -2845,    -609,       0,       0,       0,   -5355,    -636,   -2127,  -22290,  -20686,    -662,   -2266,100.0,21.5,32.0,20.6,27.9,2.6,0.0,0.0,0.0,41.1,17.8,2.6,88.3,82.8,11.7,17.2,100.0,21.5,32.0,20.6,27.9,2.6,0.0,0.0,0.0,41.1,17.8,2.6,88.3,82.8,11.7,17.2,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,     20,     22,      6,      7,      7,      0,      0,      0,      4,      7,      6,38,     41,     20,     22,      6,      7,      7,      0,      0,      0,      4,      7,      6,     38,     41,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,44.1,32.1,62.4,47.1,41.6,31.6,57.8,46.2,44.1,32.1,62.4,47.1,41.6,31.6,57.8,46.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-14,2024-05-17,0,565264,286319,298305,14266,31882,42340,12087,42604,24291,82553,21542,91836,553692,552800,11572,12464,565264,286319,298305,14266,31882,42340,12087,42604,24291,82553,21542,91836,553692,552800,11572,12464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,  -10598,  -14483,   13502,    -893,    1415,   -4255,    4202,   -2340,   -4299,    8565,  -16812,    2461,   -8702,  -10328,   -1896,    -270,100.0,50.7,52.8,2.5,5.6,7.5,2.1,7.5,4.3,14.6,3.8,16.2,98.0,97.8,2.0,2.2,100.0,50.7,52.8,2.5,5.6,7.5,2.1,7.5,4.3,14.6,3.8,16.2,98.0,97.8,2.0,2.2,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,     53,     47,      7,      9,     16,      6,     15,     15,     28,     14,     36,128,    120,     53,     47,      7,      9,     16,      6,     15,     15,     28,     14,     36,    128,    120,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,32.4,24.1,44.3,37.0,25.7,20.6,32.8,27.8,32.4,24.1,44.3,37.0,25.7,20.6,32.8,27.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-14,2024-05-17,0,156490,37300,50701,31358,44778,4353,0,0,0,61377,27035,5014,139402,131881,17088,24609,156490,37300,50701,31358,44778,4353,0,0,0,61377,27035,5014,139402,131881,17088,24609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,    5745,    4909,    2475,     274,    2777,     506,       0,       0,       0,    -541,     200,    1161,    6309,    7119,    -564,   -1374,100.0,23.8,32.4,20.0,28.6,2.8,0.0,0.0,0.0,39.2,17.3,3.2,89.1,84.3,10.9,15.7,100.0,23.8,32.4,20.0,28.6,2.8,0.0,0.0,0.0,39.2,17.3,3.2,89.1,84.3,10.9,15.7,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,     22,     23,      6,      8,      8,      0,      0,      0,      4,      7,      7,41,     44,     22,     23,      6,      8,      8,      0,      0,      0,      4,      7,      7,     41,     44,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,42.3,30.9,61.4,46.1,39.7,30.4,56.3,44.7,42.3,30.9,61.4,46.1,39.7,30.4,56.3,44.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
