date,cash,positions_value,total_value,net_value,return,002466return,002466dividend,000858return,000858dividend,000333return,000333dividend,002555return,002555dividend,002602return,002602dividend
2024-07-15,708609.7152999999,316064.0,1024673.7152999999,1.0246737152999998,24673.715299999923,0.0,0.0,-21474.909000000025,3782.7000000000003,46148.624299999996,15345.0,0.0,0.0,0.0,0
2024-07-16,708609.7152999999,313969.0,1022578.7152999999,1.0225787152999999,22578.715299999923,0.0,0.0,-21492.909000000025,3782.7000000000003,44071.624299999996,15345.0,0.0,0.0,0.0,0
2024-07-17,708609.7152999999,312457.0,1021066.7152999999,1.0210667153,21066.715299999923,0.0,0.0,-18540.90900000004,3782.7000000000003,39607.624299999996,15345.0,0.0,0.0,0.0,0
2024-07-18,708609.7152999999,316080.0,1024689.7152999999,1.0246897152999999,24689.715299999923,0.0,0.0,-18234.909000000025,3782.7000000000003,42924.624299999996,15345.0,0.0,0.0,0.0,0
2024-07-19,708609.7152999999,317238.0,1025847.7152999999,1.0258477152999999,25847.715299999923,0.0,0.0,-16146.90900000004,3782.7000000000003,41994.624299999996,15345.0,0.0,0.0,0.0,0
2024-07-22,708609.7152999999,315351.0,1023960.7152999999,1.0239607152999999,23960.715299999923,0.0,0.0,-18126.909000000025,3782.7000000000003,42087.624299999996,15345.0,0.0,0.0,0.0,0
2024-07-23,708609.7152999999,307498.0,1016107.7152999999,1.0161077153,16107.715299999923,0.0,0.0,-22104.909000000025,3782.7000000000003,38212.624299999996,15345.0,0.0,0.0,0.0,0
2024-07-24,708609.7152999999,299702.0,1008311.7152999999,1.0083117152999999,8311.715299999923,0.0,0.0,-22770.909000000025,3782.7000000000003,31082.624299999996,15345.0,0.0,0.0,0.0,0
2024-07-25,708609.7152999999,297342.0,1005951.7152999999,1.0059517153,5951.715299999923,0.0,0.0,-23022.909000000025,3782.7000000000003,28974.624299999996,15345.0,0.0,0.0,0.0,0
2024-07-26,708609.7152999999,308384.0,1016993.7152999999,1.0169937153,16993.715299999923,0.0,0.0,-22644.909000000025,3782.7000000000003,39638.624299999996,15345.0,0.0,0.0,0.0,0
2024-07-29,708609.7152999999,306618.0,1015227.7152999999,1.0152277153,15227.715299999923,0.0,0.0,-24534.909000000025,3782.7000000000003,39762.624299999996,15345.0,0.0,0.0,0.0,0
2024-07-30,708609.7152999999,300247.0,1008856.7152999999,1.0088567152999999,8856.715299999923,0.0,0.0,-25263.909000000025,3782.7000000000003,34120.624299999996,15345.0,0.0,0.0,0.0,0
2024-07-31,708609.7152999999,311830.0,1020439.7152999999,1.0204397153,20439.715299999923,0.0,0.0,-22050.909000000025,3782.7000000000003,42490.624299999996,15345.0,0.0,0.0,0.0,0
2024-08-01,708609.7152999999,308698.0,1017307.7152999999,1.0173077152999999,17307.715299999923,0.0,0.0,-24624.909000000025,3782.7000000000003,41932.624299999996,15345.0,0.0,0.0,0.0,0
2024-08-02,708609.7152999999,306599.0,1015208.7152999999,1.0152087153,15208.715299999923,0.0,0.0,-24894.909000000025,3782.7000000000003,40103.624299999996,15345.0,0.0,0.0,0.0,0
2024-08-05,708609.7152999999,304515.0,1013124.7152999999,1.0131247153,13124.715299999923,0.0,0.0,-22824.909000000025,3782.7000000000003,35949.624299999996,15345.0,0.0,0.0,0.0,0
2024-08-06,708609.7152999999,299062.0,1007671.7152999999,1.0076717152999999,7671.715299999923,0.0,0.0,-22914.909000000025,3782.7000000000003,30586.624299999996,15345.0,0.0,0.0,0.0,0
2024-08-07,708609.7152999999,302470.0,1011079.7152999999,1.0110797153,11079.715299999923,0.0,0.0,-21924.909000000025,3782.7000000000003,33004.624299999996,15345.0,0.0,0.0,0.0,0
2024-08-08,708609.7152999999,304491.0,1013100.7152999999,1.0131007153,13100.715299999923,0.0,0.0,-20709.909000000025,3782.7000000000003,33810.624299999996,15345.0,0.0,0.0,0.0,0
2024-08-09,708609.7152999999,302822.0,1011431.7152999999,1.0114317152999999,11431.715299999923,0.0,0.0,-20952.90900000001,3782.7000000000003,32384.624299999996,15345.0,0.0,0.0,0.0,0
2024-08-12,708609.7152999999,305217.0,1013826.7152999999,1.0138267153,13826.715299999923,0.0,0.0,-21285.909000000025,3782.7000000000003,35112.624299999996,15345.0,0.0,0.0,0.0,0
2024-08-13,708609.7152999999,303256.0,1011865.7152999999,1.0118657153,11865.715299999923,0.0,0.0,-23184.909000000025,3782.7000000000003,35050.624299999996,15345.0,0.0,0.0,0.0,0
2024-08-14,708609.7152999999,300687.0,1009296.7152999999,1.0092967152999999,9296.715299999923,0.0,0.0,-24327.909000000025,3782.7000000000003,33624.624299999996,15345.0,0.0,0.0,0.0,0
2024-08-15,708609.7152999999,301555.0,1010164.7152999999,1.0101647153,10164.715299999923,0.0,0.0,-23769.909000000025,3782.7000000000003,33934.624299999996,15345.0,0.0,0.0,0.0,0
2024-08-16,708609.7152999999,303903.0,1012512.7152999999,1.0125127153,12512.715299999923,0.0,0.0,-23715.909000000025,3782.7000000000003,36228.624299999996,15345.0,0.0,0.0,0.0,0
2024-08-19,708609.7152999999,304871.0,1013480.7152999999,1.0134807152999998,13480.715299999923,0.0,0.0,-24669.909000000025,3782.7000000000003,38150.624299999996,15345.0,0.0,0.0,0.0,0
2024-08-20,708609.7152999999,306197.0,1014806.7152999999,1.0148067153,14806.715299999923,0.0,0.0,-25389.909000000025,3782.7000000000003,40196.624299999996,15345.0,0.0,0.0,0.0,0
2024-08-21,708609.7152999999,305776.0,1014385.7152999999,1.0143857153,14385.715299999923,0.0,0.0,-26244.909000000025,3782.7000000000003,40630.624299999996,15345.0,0.0,0.0,0.0,0
2024-08-22,708609.7152999999,307570.0,1016179.7152999999,1.0161797152999998,16179.715299999923,0.0,0.0,-27333.909000000025,3782.7000000000003,43513.624299999996,15345.0,0.0,0.0,0.0,0
2024-08-23,708609.7152999999,311925.0,1020534.7152999999,1.0205347153,20534.715299999923,0.0,0.0,-27225.909000000025,3782.7000000000003,47760.62429999997,15345.0,0.0,0.0,0.0,0
2024-08-26,708609.7152999999,311900.0,1020509.7152999999,1.0205097153,20509.715299999923,0.0,0.0,-29916.909000000025,3782.7000000000003,50426.62429999997,15345.0,0.0,0.0,0.0,0
2024-08-27,708609.7152999999,310499.0,1019108.7152999999,1.0191087153,19108.715299999923,0.0,0.0,-30294.909000000025,3782.7000000000003,49403.62429999997,15345.0,0.0,0.0,0.0,0
2024-08-28,708609.7152999999,303883.0,1012492.7152999999,1.0124927152999998,12492.715299999923,0.0,0.0,-33624.90900000003,3782.7000000000003,46117.624300000025,15345.0,0.0,0.0,0.0,0
2024-08-29,708609.7152999999,305147.0,1013756.7152999999,1.0137567153,13756.715299999923,0.0,0.0,-29322.909000000025,3782.7000000000003,43079.624299999996,15345.0,0.0,0.0,0.0,0
2024-08-30,708609.7152999999,311452.0,1020061.7152999999,1.0200617153,20061.715299999923,0.0,0.0,-25497.909000000025,3782.7000000000003,45559.624299999996,15345.0,0.0,0.0,0.0,0
2024-09-02,565706.1915999999,451974.0,1017680.1915999999,1.0176801916,17680.191599999904,0.0,0.0,-29124.909000000025,3782.7000000000003,47047.624299999996,15345.0,0.0,0.0,-242.52369999999064,0
2024-09-03,565706.1915999999,454163.0,1019869.1915999999,1.0198691916,19869.191599999904,0.0,0.0,-27936.909000000025,3782.7000000000003,49341.624299999996,15345.0,0.0,0.0,-1535.5236999999906,0
2024-09-04,565706.1915999999,451124.0,1016830.1915999999,1.0168301916,16830.191599999904,0.0,0.0,-29025.909000000025,3782.7000000000003,47822.624299999996,15345.0,0.0,0.0,-1966.5236999999906,0
2024-09-05,565706.1915999999,450402.0,1016108.1915999999,1.0161081915999999,16108.191599999904,0.0,0.0,-28629.909000000025,3782.7000000000003,41963.624299999996,15345.0,0.0,0.0,2774.4763000000094,0
2024-09-06,565706.1915999999,445093.0,1010799.1915999999,1.0107991915999999,10799.191599999904,0.0,0.0,-30447.909000000025,3782.7000000000003,40196.624299999996,15345.0,0.0,0.0,1050.4763000000094,0
2024-09-09,565706.1915999999,434914.0,1000620.1915999999,1.0006201916,620.1915999999037,0.0,0.0,-31626.909000000025,3782.7000000000003,34213.624299999996,15345.0,0.0,0.0,-1966.5236999999906,0
2024-09-10,565706.1915999999,434911.0,1000617.1915999999,1.0006171916,617.1915999999037,0.0,0.0,-31437.909000000025,3782.7000000000003,33159.624299999996,15345.0,0.0,0.0,-1104.5236999999906,0
2024-09-11,565706.1915999999,438216.0,1003922.1915999999,1.0039221915999998,3922.1915999999037,0.0,0.0,-31815.909000000025,3782.7000000000003,35980.624299999996,15345.0,0.0,0.0,-242.52369999999064,0
2024-09-12,565706.1915999999,435877.0,1001583.1915999999,1.0015831916,1583.1915999999037,0.0,0.0,-34200.90900000003,3782.7000000000003,38181.624299999996,15345.0,0.0,0.0,-2397.5236999999906,0
2024-09-13,565706.1915999999,433943.0,999649.1915999999,0.9996491915999999,-350.8084000000963,0.0,0.0,-37944.90900000003,3782.7000000000003,41715.624299999996,15345.0,0.0,0.0,-4121.523699999991,0
2024-09-18,565706.1915999999,434099.0,999805.1915999999,0.9998051915999999,-194.8084000000963,0.0,0.0,-39303.90900000003,3782.7000000000003,47109.624299999996,15345.0,0.0,0.0,-8000.523699999991,0
2024-09-19,565706.1915999999,443115.0,1008821.1915999999,1.0088211915999998,8821.191599999904,0.0,0.0,-36414.90900000003,3782.7000000000003,47202.624299999996,15345.0,0.0,0.0,-1966.5236999999906,0
2024-09-20,565706.1915999999,442820.0,1008526.1915999999,1.0085261916,8526.191599999904,0.0,0.0,-36972.90900000003,3782.7000000000003,49620.624299999996,15345.0,0.0,0.0,-4121.523699999991,0
2024-09-23,565706.1915999999,449403.0,1015109.1915999999,1.0151091916,15109.191599999904,0.0,0.0,-35163.90900000003,3782.7000000000003,54394.62429999997,15345.0,0.0,0.0,-4121.523699999991,0
2024-09-24,565706.1915999999,463202.0,1028908.1915999999,1.0289081915999998,28908.191599999904,0.0,0.0,-27900.909000000025,3782.7000000000003,55758.624300000025,15345.0,0.0,0.0,1050.4763000000094,0
2024-09-25,415379.0691999999,625136.0,1040515.0691999999,1.0405150691999998,40515.06919999991,0.0,0.0,-26334.909000000025,3782.7000000000003,62175.624299999996,15345.0,-255.12239999999292,0.0,4929.476300000009,0
2024-09-26,415379.0691999999,661293.0,1076672.0691999998,1.0766720691999998,76672.0691999998,0.0,0.0,-15345.909000000025,3782.7000000000003,72870.6243,15345.0,7752.877600000007,0.0,11394.47630000001,0
2024-09-27,415379.0691999999,691823.0,1107202.0691999998,1.1072020691999997,107202.0691999998,0.0,0.0,-3258.9090000000256,3782.7000000000003,71134.6243,15345.0,18880.877600000007,0.0,20445.47630000001,0
2024-09-30,415379.0691999999,747932.0,1163311.0691999998,1.1633110691999997,163311.0691999998,0.0,0.0,10034.090999999975,3782.7000000000003,80620.6243,15345.0,35832.87759999998,0.0,36823.47630000001,0
2024-10-08,275750.1027999999,930074.0,1205824.1028,1.2058241028,205824.1028,-236.9664000000048,0.0,11420.090999999975,3782.7000000000003,93423.6243,15345.0,47584.87760000001,0.0,53632.47629999998,0
2024-10-09,275750.1027999999,850435.0,1126185.1028,1.1261851028,126185.1028,-12188.966400000005,0.0,-3312.9090000000256,3782.7000000000003,77365.62430000002,15345.0,27928.877600000007,0.0,36392.47630000001,0
2024-10-10,275750.1027999999,861164.0,1136914.1028,1.1369141028,136914.1028,-9020.966400000005,0.0,557.0909999999744,3782.7000000000003,87564.6243,15345.0,23144.877600000007,0.0,34668.47630000001,0
2024-10-11,275750.1027999999,824139.0,1099889.1028,1.0998891028,99889.1028,-19352.96640000002,0.0,-1539.9090000000256,3782.7000000000003,82821.6243,15345.0,14928.877600000007,0.0,23031.47630000001,0
2024-10-14,275750.1027999999,839152.0,1114902.1028,1.1149021028,114902.1028,-17696.96640000002,0.0,-1440.9090000000256,3782.7000000000003,89734.6243,15345.0,18256.877600000007,0.0,26048.47630000001,0
2024-10-15,275750.1027999999,818975.0,1094725.1028,1.0947251028,94725.1028,-21368.966400000005,0.0,-6624.909000000025,3782.7000000000003,80434.6243,15345.0,17528.877600000007,0.0,24755.47630000001,0
2024-10-16,275750.1027999999,823043.0,1098793.1028,1.0987931028,98793.1028,-23708.96639999999,0.0,-8739.909000000025,3782.7000000000003,78078.62429999997,15345.0,17632.877599999978,0.0,35530.47630000001,0
2024-10-17,275750.1027999999,807344.0,1083094.1028,1.0830941028,83094.1028,-25220.966400000005,0.0,-12069.90900000004,3782.7000000000003,71382.6243,15345.0,16488.877600000007,0.0,32513.47630000001,0
2024-10-18,275750.1027999999,830255.0,1106005.1028,1.1060051028,106005.1028,-19568.966400000005,0.0,-7524.909000000025,3782.7000000000003,77365.62430000002,15345.0,21064.877600000007,0.0,34668.47630000001,0
2024-10-21,275750.1027999999,841737.0,1117487.1028,1.1174871028,117487.1028,-17516.966400000005,0.0,-7515.90900000004,3782.7000000000003,74482.6243,15345.0,26472.877600000007,0.0,41564.47630000001,0
2024-10-22,275750.1027999999,853904.0,1129654.1028,1.1296541028,129654.1028,-12764.966400000005,0.0,-5328.909000000025,3782.7000000000003,81984.6243,15345.0,26784.877600000007,0.0,38978.47630000001,0
2024-10-23,275750.1027999999,853132.0,1128882.1028,1.1288821028,128882.1028,-9704.96639999999,0.0,-2547.9090000000256,3782.7000000000003,81612.6243,15345.0,23560.877600000007,0.0,35961.47630000004,0
2024-10-24,275750.1027999999,838887.0,1114637.1028,1.1146371028,114637.1028,-14636.966400000005,0.0,-4410.909000000025,3782.7000000000003,79318.6243,15345.0,20128.877600000007,0.0,34237.47630000001,0
2024-10-25,275750.1027999999,854883.0,1130633.1028,1.1306331028,130633.1028,-6824.966400000005,0.0,-2925.9090000000256,3782.7000000000003,78171.6243,15345.0,23664.877600000007,0.0,38547.47630000001,0
2024-10-28,275750.1027999999,864545.0,1140295.1028,1.1402951028,140295.1028,-6248.966400000005,0.0,2348.0909999999744,3782.7000000000003,76931.6243,15345.0,26992.877600000007,0.0,40271.47630000001,0
2024-10-29,275750.1027999999,870417.0,1146167.1028,1.1461671028,146167.1028,-10352.96640000002,0.0,-504.90900000002557,3782.7000000000003,74451.62429999997,15345.0,23768.877599999978,0.0,58804.47630000001,0
2024-10-30,275750.1027999999,866028.0,1141778.1028,1.1417781028,141778.1028,-14096.96640000002,0.0,-2304.9090000000256,3782.7000000000003,70359.6243,15345.0,21688.877600000007,0.0,66131.47629999998,0
2024-10-31,275750.1027999999,856233.0,1131983.1028,1.1319831028,131983.1028,-10208.96639999999,0.0,-4077.9090000000256,3782.7000000000003,66236.6243,15345.0,19504.877599999978,0.0,60528.47630000001,0
2024-11-01,275750.1027999999,856503.0,1132253.1028,1.1322531028,132253.1028,-9704.96639999999,0.0,-3096.9090000000256,3782.7000000000003,68809.6243,15345.0,13992.877600000007,0.0,62252.47630000001,0
2024-11-04,275750.1027999999,870660.0,1146410.1028,1.1464101028,146410.1028,-9416.966400000005,0.0,-2484.9090000000256,3782.7000000000003,70638.6243,15345.0,16800.877600000007,0.0,70872.47630000001,0
2024-11-05,275750.1027999999,885746.0,1161496.1028,1.1614961028,161496.1028,-5888.966400000005,0.0,1295.0909999999744,3782.7000000000003,71537.6243,15345.0,23248.877600000007,0.0,71303.47630000001,0
2024-11-06,275750.1027999999,890335.0,1166085.1028,1.1660851027999999,166085.1028,-4988.966400000005,0.0,-99.90900000002557,3782.7000000000003,65461.624299999996,15345.0,27512.877600000036,0.0,78199.47630000001,0
2024-11-07,275750.1027999999,904777.0,1180527.1028,1.1805271028,180527.1028,-3944.966400000005,0.0,9791.090999999975,3782.7000000000003,68344.62429999997,15345.0,28136.877600000007,0.0,78199.47630000001,0
2024-11-08,277715.70279999985,884670.0,1162385.7027999999,1.1623857027999998,162385.70279999985,-2900.966400000005,0.0,4598.090999999975,3782.7000000000003,69832.6243,15345.0,23862.477600000006,1965.6000000000004,66993.47630000001,0
2024-11-11,277715.70279999985,890463.0,1168178.7027999999,1.1681787028,168178.70279999985,7359.033599999995,0.0,3113.0909999999744,3782.7000000000003,66794.62429999997,15345.0,34262.477600000006,1965.6000000000004,56649.47630000001,0
2024-11-12,277715.70279999985,880719.0,1158434.7027999999,1.1584347028,158434.70279999985,10851.033599999995,0.0,2645.0909999999744,3782.7000000000003,69243.6243,15345.0,28958.477600000006,1965.6000000000004,46736.47630000004,0
2024-11-13,277715.70279999985,883056.0,1160771.7027999999,1.1607717027999997,160771.70279999985,14559.033599999995,0.0,2321.0909999999744,3782.7000000000003,72374.62430000002,15345.0,34262.477600000006,1965.6000000000004,37254.47630000001,0
2024-11-14,277715.70279999985,874492.0,1152207.7027999999,1.1522077028,152207.70279999985,4227.033599999995,0.0,1916.0909999999744,3782.7000000000003,73118.6243,15345.0,27502.477600000006,1965.6000000000004,45443.47630000001,0
2024-11-15,277715.70279999985,853893.0,1131608.7027999999,1.1316087028,131608.70279999985,-3512.966400000005,0.0,-63.90900000002557,3782.7000000000003,68809.6243,15345.0,30414.477600000006,1965.6000000000004,35961.47630000004,0
2024-11-18,277715.70279999985,835748.0,1113463.7027999999,1.1134637027999998,113463.70279999985,-4808.966400000005,0.0,-1827.9090000000256,3782.7000000000003,65089.624299999996,15345.0,16894.477600000006,1965.6000000000004,38116.47630000001,0
2024-11-19,277715.70279999985,849618.0,1127333.7027999999,1.1273337028,127333.70279999985,8691.033599999995,0.0,-2619.9090000000256,3782.7000000000003,65895.6243,15345.0,18974.477600000006,1965.6000000000004,36392.47630000001,0
2024-11-20,277715.70279999985,862964.0,1140679.7027999999,1.1406797027999998,140679.70279999985,9411.033599999995,0.0,-1584.9090000000256,3782.7000000000003,66267.62430000002,15345.0,24590.477600000006,1965.6000000000004,41995.47630000001,0
2024-11-21,277715.70279999985,858626.0,1136341.7027999999,1.1363417027999998,136341.70279999985,9771.033599999995,0.0,-1674.9090000000256,3782.7000000000003,64438.624299999996,15345.0,23966.477600000006,1965.6000000000004,39840.47630000001,0
2024-11-22,277715.70279999985,843299.0,1121014.7027999999,1.1210147028,121014.70279999985,3687.033599999995,0.0,-5823.90900000004,3782.7000000000003,63043.624299999996,15345.0,18974.477600000006,1965.6000000000004,41133.47629999998,0
2024-11-25,277715.70279999985,845392.0,1123107.7027999999,1.1231077027999998,123107.70279999985,5631.033599999995,0.0,-6804.909000000011,3782.7000000000003,63043.624299999996,15345.0,17518.477600000006,1965.6000000000004,43719.47630000001,0
2024-11-26,277715.70279999985,841933.0,1119648.7027999999,1.1196487028,119648.70279999985,-2216.966400000005,0.0,-5904.909000000011,3782.7000000000003,63694.62429999997,15345.0,19494.477600000006,1965.6000000000004,44581.47629999998,0
2024-11-27,277715.70279999985,857847.0,1135562.7027999999,1.1355627028,135562.70279999985,-380.9664000000048,0.0,-3879.9090000000256,3782.7000000000003,65926.62429999997,15345.0,28022.477600000006,1965.6000000000004,45874.47630000001,0
2024-11-28,277715.70279999985,846956.0,1124671.7027999999,1.1246717028,124671.70279999985,-3404.966400000005,0.0,-6624.909000000025,3782.7000000000003,62423.624299999996,15345.0,25110.477600000006,1965.6000000000004,47167.47630000001,0
2024-11-29,277715.70279999985,851497.0,1129212.7027999999,1.1292127027999999,129212.70279999985,-2180.966400000005,0.0,-4131.909000000025,3782.7000000000003,62237.624299999996,15345.0,26982.477600000006,1965.6000000000004,46305.47630000001,0
2024-12-02,277715.70279999985,851573.0,1129288.7027999999,1.1292887027999998,129288.70279999985,-2144.966400000005,0.0,-3564.9090000000256,3782.7000000000003,62082.624299999996,15345.0,28334.477599999977,1965.6000000000004,44581.47629999998,0
2024-12-03,277715.70279999985,840104.0,1117819.7027999999,1.1178197027999999,117819.70279999985,-4016.966400000005,0.0,-3933.9090000000256,3782.7000000000003,61369.62429999997,15345.0,25422.477600000006,1965.6000000000004,38978.47630000001,0
2024-12-04,277715.70279999985,833187.0,1110902.7027999999,1.1109027027999998,110902.70279999985,-6428.966400000005,0.0,-5067.909000000025,3782.7000000000003,66453.62429999997,15345.0,20846.477600000006,1965.6000000000004,35099.47630000001,0
2024-12-05,277715.70279999985,842320.0,1120035.7027999999,1.1200357027999999,120035.70279999985,-5996.966400000005,0.0,-5697.909000000025,3782.7000000000003,67166.6243,15345.0,26878.477600000035,1965.6000000000004,37685.47630000004,0
2024-12-06,277715.70279999985,854546.0,1132261.7027999999,1.1322617028,132261.70279999985,-3044.966400000005,0.0,-4428.909000000025,3782.7000000000003,70669.62429999997,15345.0,30518.477600000006,1965.6000000000004,38547.47630000001,0
2024-12-09,277715.70279999985,855441.0,1133156.7027999999,1.1331567027999998,133156.70279999985,-5348.966400000005,0.0,-5040.909000000025,3782.7000000000003,71537.6243,15345.0,29582.477600000006,1965.6000000000004,42426.47630000001,0
2024-12-10,277715.70279999985,858885.0,1136600.7027999999,1.1366007027999998,136600.70279999985,-5744.966400000005,0.0,-2034.9090000000256,3782.7000000000003,73738.6243,15345.0,28646.477600000006,1965.6000000000004,41995.47630000001,0
2024-12-11,277715.70279999985,864796.0,1142511.7027999999,1.1425117027999998,142511.70279999985,-5852.966400000005,0.0,-1764.9090000000256,3782.7000000000003,77644.62429999997,15345.0,28334.477599999977,1965.6000000000004,44150.47630000001,0
2024-12-12,277715.70279999985,880134.0,1157849.7027999999,1.1578497027999999,157849.70279999985,-4268.966400000005,0.0,413.09099999997443,3782.7000000000003,79070.6243,15345.0,30726.477600000006,1965.6000000000004,51908.47629999998,0
2024-12-13,277715.70279999985,867086.0,1144801.7027999999,1.1448017028,144801.70279999985,-8588.966400000005,0.0,-2988.9090000000256,3782.7000000000003,74234.6243,15345.0,29374.477600000006,1965.6000000000004,52770.47630000001,0
2024-12-16,277715.70279999985,857608.0,1135323.7027999999,1.1353237027999998,135323.70279999985,-12872.966400000005,0.0,-6093.909000000025,3782.7000000000003,71816.6243,15345.0,23238.477600000006,1965.6000000000004,59235.47630000004,0
2024-12-17,277715.70279999985,850013.0,1127728.7027999999,1.1277287027999998,127728.70279999985,-14672.966400000005,0.0,-5823.90900000004,3782.7000000000003,73211.6243,15345.0,20950.477600000006,1965.6000000000004,54063.47630000001,0
2024-12-18,277715.70279999985,858429.9999999999,1136145.7027999996,1.1361457027999997,136145.70279999962,-14852.96640000002,0.0,-5544.90900000004,3782.7000000000003,74544.62429999997,15345.0,21470.477599999977,1965.6000000000004,60528.47630000001,0
2024-12-19,277715.70279999985,872895.0,1150610.7027999999,1.1506107027999999,150610.70279999985,-15500.96640000002,0.0,-7029.909000000011,3782.7000000000003,75598.6243,15345.0,26670.477599999977,1965.6000000000004,70872.47630000001,0
2024-12-20,277715.70279999985,869445.0,1147160.7027999999,1.1471607028,147160.70279999985,-14204.96639999999,0.0,-7335.909000000025,3782.7000000000003,74234.6243,15345.0,25318.477600000006,1965.6000000000004,69148.47630000001,0
2024-12-23,277715.70279999985,858948.0,1136663.7027999999,1.1366637028,136663.70279999985,-16220.966400000005,0.0,-8019.90900000004,3782.7000000000003,76125.6243,15345.0,19078.477600000035,1965.6000000000004,65700.47630000001,0
2024-12-24,277715.70279999985,865326.0,1143041.7027999999,1.1430417028,143041.70279999985,-14708.96639999999,0.0,-7092.90900000004,3782.7000000000003,81209.6243,15345.0,20950.477600000006,1965.6000000000004,62683.47629999998,0
2024-12-25,277715.70279999985,864119.0,1141834.7027999999,1.1418347027999998,141834.70279999985,-17516.966400000005,0.0,-7452.909000000011,3782.7000000000003,79008.62430000002,15345.0,19078.477600000035,1965.6000000000004,68717.47630000001,0
2024-12-26,277715.70279999985,873221.0,1150936.7027999999,1.1509367028,150936.70279999985,-17228.966400000005,0.0,-7983.909000000011,3782.7000000000003,80372.6243,15345.0,18870.477599999977,1965.6000000000004,76906.47629999998,0
2024-12-27,277715.70279999985,871088.0,1148803.7027999999,1.1488037027999998,148803.70279999985,-16760.96639999999,0.0,-7956.909000000011,3782.7000000000003,78636.6243,15345.0,19702.477600000006,1965.6000000000004,75182.47629999998,0
2024-12-30,277715.70279999985,873011.0,1150726.7027999999,1.1507267028,150726.70279999985,-15860.96639999999,0.0,-9135.909000000025,3782.7000000000003,78326.62429999997,15345.0,18766.477600000006,1965.6000000000004,78630.47630000001,0
2024-12-31,277715.70279999985,862208.0,1139923.7027999999,1.1399237027999998,139923.70279999985,-20828.966400000005,0.0,-10188.909000000025,3782.7000000000003,78016.6243,15345.0,14294.477600000007,1965.6000000000004,78630.47630000001,0
2025-01-02,277715.70279999985,841528.0,1119243.7027999999,1.1192437028,119243.70279999985,-23024.966400000005,0.0,-12933.90900000001,3782.7000000000003,78326.62429999997,15345.0,8158.477600000007,1965.6000000000004,68717.47630000001,0
2025-01-03,277715.70279999985,820503.0,1098218.7027999999,1.0982187028,98218.70279999985,-25760.966400000005,0.0,-14364.909000000025,3782.7000000000003,76373.6243,15345.0,3166.4776000000074,1965.6000000000004,58804.47630000001,0
2025-01-06,277715.70279999985,824913.0,1102628.7027999999,1.1026287028,102628.70279999985,-23240.966400000005,0.0,-18477.90900000001,3782.7000000000003,78512.6243,15345.0,3582.4776000000074,1965.6000000000004,62252.47630000001,0
2025-01-07,277715.70279999985,837841.0,1115556.7027999999,1.1155567027999997,115556.70279999985,-20684.966400000005,0.0,-18459.909000000025,3782.7000000000003,80217.62430000002,15345.0,5766.477600000007,1965.6000000000004,68717.47630000001,0
2025-01-08,277715.70279999985,835198.0,1112913.7027999999,1.1129137027999998,112913.70279999985,-23960.96639999999,0.0,-19494.90900000004,3782.7000000000003,85332.6243,15345.0,2750.4776000000074,1965.6000000000004,68286.47630000004,0
2025-01-09,277715.70279999985,838150.0,1115865.7027999999,1.1158657027999999,115865.70279999985,-24176.966400000005,0.0,-18702.90900000001,3782.7000000000003,88897.6243,15345.0,2854.4776000000074,1965.6000000000004,66993.47630000001,0
2025-01-10,277715.70279999985,814976.0,1092691.7027999999,1.0926917027999998,92691.70279999985,-28028.966400000005,0.0,-20484.909000000025,3782.7000000000003,81581.6243,15345.0,-473.52239999999256,1965.6000000000004,60097.47630000001,0
2025-01-13,277715.70279999985,813891.0,1091606.7027999999,1.0916067027999998,91606.70279999985,-23384.966400000005,0.0,-19944.90900000004,3782.7000000000003,75164.6243,15345.0,1398.4776000000074,1965.6000000000004,58373.47630000001,0
2025-01-14,277715.70279999985,834884.0,1112599.7027999999,1.1125997027999999,112599.70279999985,-20864.966400000005,0.0,-16506.90900000001,3782.7000000000003,76156.6243,15345.0,6390.477600000007,1965.6000000000004,67424.47630000001,0
2025-01-15,277715.70279999985,831283.0,1108998.7027999999,1.1089987028,108998.70279999985,-20720.966400000005,0.0,-16731.90900000001,3782.7000000000003,73676.62429999997,15345.0,5350.477600000007,1965.6000000000004,67424.47630000001,0
2025-01-16,277715.70279999985,831120.0,1108835.7027999999,1.1088357027999998,108835.70279999985,-20648.96640000002,0.0,-17892.90900000004,3782.7000000000003,74513.6243,15345.0,5870.477600000007,1965.6000000000004,66993.47630000001,0
2025-01-17,277715.70279999985,836816.0,1114531.7027999999,1.1145317028,114531.70279999985,-19424.966400000005,0.0,-17154.90900000001,3782.7000000000003,75319.62429999997,15345.0,5350.477600000007,1965.6000000000004,70441.47630000001,0
2025-01-20,277715.70279999985,841658.0,1119373.7027999999,1.1193737028,119373.70279999985,-20612.96639999999,0.0,-15354.90900000001,3782.7000000000003,76993.6243,15345.0,6182.477600000007,1965.6000000000004,72165.47630000001,0
2025-01-21,277715.70279999985,835390.0,1113105.7027999999,1.1131057027999998,113105.70279999985,-23888.966400000005,0.0,-16173.90900000004,3782.7000000000003,75474.62430000002,15345.0,6390.477600000007,1965.6000000000004,71303.47630000001,0
2025-01-22,277715.70279999985,822885.0,1100600.7027999999,1.1006007027999998,100600.70279999985,-26048.966400000005,0.0,-18909.909000000025,3782.7000000000003,71134.6243,15345.0,4414.477600000007,1965.6000000000004,70010.47630000004,0
