date,cash,positions_value,total_value,net_value,return,002466return,002466dividend,603025return,603025dividend,002003return,002003dividend,002188return,002188dividend,002030return,002030dividend,000707return,000707dividend,601918return,601918dividend,600295return,600295dividend,600499return,600499dividend,600179return,600179dividend,002069return,002069dividend,000683return,000683dividend,601001return,601001dividend,600256return,600256dividend,002432return,002432dividend,000820return,000820dividend,601699return,601699dividend,000983return,000983dividend,002356return,002356dividend,002175return,002175dividend,002076return,002076dividend,600566return,600566dividend,300071return,300071dividend,600867return,600867dividend,601138return,601138dividend,000651return,000651dividend,600136return,600136dividend,300033return,300033dividend,300441return,300441dividend,300529return,300529dividend,002001return,002001dividend,300122return,300122dividend,600763return,600763dividend,000672return,000672dividend,300595return,300595dividend,002714return,002714dividend,300482return,300482dividend,300677return,300677dividend,000661return,000661dividend,002810return,002810dividend,002597return,002597dividend,002311return,002311dividend,300327return,300327dividend,300699return,300699dividend,000049return,000049dividend,300661return,300661dividend,600298return,600298dividend,000799return,000799dividend,603899return,603899dividend,603882return,603882dividend,601888return,601888dividend,002304return,002304dividend,300726return,300726dividend,601636return,601636dividend,000739return,000739dividend,300653return,300653dividend,002192return,002192dividend,002460return,002460dividend,600702return,600702dividend,600779return,600779dividend,603043return,603043dividend,603387return,603387dividend,603301return,603301dividend,300390return,300390dividend,002932return,002932dividend,603260return,603260dividend,603010return,603010dividend,002216return,002216dividend,603589return,603589dividend,600273return,600273dividend,002056return,002056dividend,600438return,600438dividend,002841return,002841dividend,002568return,002568dividend,600570return,600570dividend,600248return,600248dividend,002803return,002803dividend,002677return,002677dividend,002768return,002768dividend,002709return,002709dividend,600111return,600111dividend,603181return,603181dividend,002049return,002049dividend,002164return,002164dividend,000733return,000733dividend,002088return,002088dividend,002259return,002259dividend,600132return,600132dividend,600436return,600436dividend,603599return,603599dividend,300316return,300316dividend,002756return,002756dividend,300630return,300630dividend,600546return,600546dividend
20250328,403110.5802,6983550,7386660.58,1.477332116,2386660.58,18398.8581,8221.5,28128.7836,6512.4,70553.0364,17388,23165.5923,0,-4222.1574,16767,101885.322,2646,81001.9485,6479.55,43999.6301,31950,73323.5484,14976.9,-450.576,0,11173.6416,0,86881.179,11434.5,118576.1934,20638.8,75677.6688,28044,447394.824,35564.4,59669.696,0,102470.4317,45413.55,56296.1367,30510,82002.6977,0,147909.56,0,50425.6552,0,31937.1416,8341.2,116783.6416,0,-9194.1882,4819.5,62533.377,7921.8,35620.1892,10335.6,-7675.61,0,155837.99,4851,47248.2215,2308.5,-3926.939,1829.7,23155.4301,3415.5,-39238.0952,1080,-33800.6025,196.0425,-8615.508,1980,-21751.896,401.4,-1515.77543,1840.37607,-5951.086,720,8868.6286,304.2,-15572.9476,1620,-14740.5682,976.5,5619.3024,432,3768.6504,540,-3367.392,378,7737.237,855,-11585.1672,729,6158.1443,63,1635.384,720,-25532.4832,630,-5374.384,1152,-24028.7049,1425.6,-15934.29,891,-16793.6355,3145.5,11858.1443,459,-4651.5951,2405.7,2484.14796,1026.78516,-4350.73254,1515.40956,-7305.78,405,1524.5264,1152,-10872.764,0,10672.6581,1070.55,-2203.0656,0,3941.0448,534.6,5712.8787,1215,15619.0304,0,3494.475,83.7,15128.0506,795.6,10635.0398,0,773.6688,0,-2260.5352,0,11453.169,1404,15433.5825,0,7036.8264,0,19439.0729,0,35097.1732,0,35868.7236,0,13296.7251,688.5,16562.0495,858.6,4201.424,0,19707.282,0,15137.6076,0,19939.9552,0,30692.7168,0,18430.8179,0,64589.322,0,28917.3075,0,10976.1384,0,4450.3951,0,8504.1055,1485,573.1842,310.5,11679.0245,0,27909.05,0,0,0,0,0,0,0
20250331,403110.5802,6848310,7251420.58,1.450284116,2251420.58,17894.8581,8221.5,27750.7836,6512.4,64589.0364,17388,22139.5923,0,-5248.1574,16767,96635.322,2646,81001.9485,6479.55,43218.6301,31950,70227.5484,14976.9,-1170.576,0,10469.6416,0,84340.179,11434.5,117064.1934,20638.8,74529.6688,28044,448837.824,35564.4,53029.696,0,101196.4317,45413.55,54601.1367,30510,78490.6977,0,141909.56,0,44585.6552,0,31937.1416,8341.2,108025.6416,0,-10010.1882,4819.5,61885.377,7921.8,35944.1892,10335.6,-9930.61,0,149376.99,4851,43163.2215,2308.5,-4344.939,1829.7,22429.4301,3415.5,-39662.0952,1080,-34115.6025,196.0425,-9550.508,1980,-22831.896,401.4,-2698.77543,1840.37607,-6751.086,720,7282.6286,304.2,-16384.9476,1620,-15732.5682,976.5,6483.3024,432,4296.6504,540,-3430.392,378,6559.237,855,-12341.1672,729,6431.1443,63,1411.384,720,-26911.4832,630,-5518.384,1152,-24064.7049,1425.6,-16780.29,891,-17143.6355,3145.5,10226.1443,459,-5137.5951,2405.7,1764.14796,1026.78516,-4980.73254,1515.40956,-8070.78,405,1380.5264,1152,-13040.764,0,7955.6581,1070.55,-3739.0656,0,1895.0448,534.6,5226.8787,1215,13347.0304,0,1820.475,83.7,14634.0506,795.6,8775.0398,0,-186.3312,0,-3002.5352,0,10751.169,1404,15073.5825,0,4401.8264,0,17539.0729,0,34213.1732,0,33140.7236,0,12684.7251,688.5,14442.0495,858.6,3461.424,0,19047.282,0,13841.6076,0,18275.9552,0,29028.7168,0,17407.8179,0,61649.322,0,26007.3075,0,10058.1384,0,3016.3951,0,8185.1055,1485,108.1842,310.5,10744.0245,0,26359.05,0,0,0,0,0,0,0
20250401,403110.5802,6908087,7311197.58,1.462239516,2311197.58,18377.8581,8221.5,27318.7836,6512.4,66437.0364,17388,23336.5923,0,-4114.1574,16767,98525.322,2646,83245.9485,6479.55,44354.6301,31950,73968.5484,14976.9,-990.576,0,10645.6416,0,86881.179,11434.5,120214.1934,20638.8,75349.6688,28044,455830.824,35564.4,55104.696,0,103380.4317,45413.55,56974.1367,30510,78051.6977,0,140309.56,0,44585.6552,0,33421.1416,8341.2,101985.6416,0,-8837.1882,4819.5,62749.377,7921.8,35350.1892,10335.6,-12185.61,0,140906.99,4851,42308.2215,2308.5,-3166.939,1829.7,22660.4301,3415.5,-38678.0952,1080,-33680.6025,196.0425,-8010.508,1980,-22151.896,401.4,-2633.77543,1840.37607,-5411.086,720,9362.6286,304.2,-14680.9476,1620,-14678.5682,976.5,6819.3024,432,4548.6504,540,-3808.392,378,7148.237,855,-12215.1672,729,7040.1443,63,1795.384,720,-26393.4832,630,-3566.384,1152,-24100.7049,1425.6,-16642.29,891,-17068.6355,3145.5,12878.1443,459,-4813.5951,2405.7,3168.14796,1026.78516,-3489.73254,1515.40956,-7620.78,405,1652.5264,1152,-12472.764,0,8267.6581,1070.55,-2715.0656,0,3809.0448,534.6,6657.8787,1215,13635.0304,0,4269.475,83.7,15102.0506,795.6,10015.0398,0,485.6688,0,-2778.5352,0,11375.169,1404,14623.5825,0,4556.8264,0,17254.0729,0,35403.1732,0,31807.7236,0,13143.7251,688.5,16032.0495,858.6,4127.424,0,20337.282,0,13805.6076,0,18787.9552,0,27044.7168,0,18045.8179,0,58429.322,0,28932.3075,0,13526.1384,0,2777.3951,0,9747.1055,1485,633.1842,310.5,11624.0245,0,27159.05,0,0,0,0,0,0,0
20250402,403110.5802,6902746,7305856.58,1.461171316,2305856.58,18545.8581,8221.5,27912.7836,6512.4,67781.0364,17388,22823.5923,0,-4492.1574,16767,97265.322,2646,82497.9485,6479.55,44496.6301,31950,74355.5484,14976.9,-1170.576,0,9941.6416,0,86650.179,11434.5,120088.1934,20638.8,75185.6688,28044,451501.824,35564.4,50954.696,0,103107.4317,45413.55,56522.1367,30510,76295.6977,0,139509.56,0,45169.6552,0,32553.1416,8341.2,102891.6416,0,-9092.1882,4819.5,62641.377,7921.8,35422.1892,10335.6,-10750.61,0,145435.99,4851,44113.2215,2308.5,-3736.939,1829.7,21274.4301,3415.5,-38982.0952,1080,-33975.6025,196.0425,-7900.508,1980,-22471.896,401.4,-2295.77543,1840.37607,-5371.086,720,9414.6286,304.2,-14904.9476,1620,-14492.5682,976.5,6531.3024,432,4452.6504,540,-3682.392,378,6312.237,855,-11981.1672,729,7369.1443,63,1907.384,720,-26617.4832,630,-3838.384,1152,-24064.7049,1425.6,-16648.29,891,-17063.6355,3145.5,14102.1443,459,-4651.5951,2405.7,2664.14796,1026.78516,-3321.73254,1515.40956,-7770.78,405,1556.5264,1152,-12152.764,0,7591.6581,1070.55,-2907.0656,0,4073.0448,534.6,7359.8787,1215,13859.0304,0,4300.475,83.7,13685.0506,795.6,10263.0398,0,581.6688,0,-2764.5352,0,11219.169,1404,14758.5825,0,3657.8264,0,18584.0729,0,34417.1732,0,32551.7236,0,12837.7251,688.5,13859.0495,858.6,4793.424,0,20787.282,0,14381.6076,0,18467.9552,0,27940.7168,0,19376.8179,0,58709.322,0,29277.3075,0,15107.1384,0,3016.3951,0,9142.1055,1485,378.1842,310.5,11899.0245,0,26834.05,0,0,0,0,0,0,0
20250403,403110.5802,6858040,7261150.58,1.452230116,2261150.58,17768.8581,8221.5,26886.7836,6512.4,63833.0364,17388,23678.5923,0,-4384.1574,16767,97475.322,2646,81375.9485,6479.55,44851.6301,31950,73194.5484,14976.9,-990.576,0,10645.6416,0,85957.179,11434.5,119710.1934,20638.8,74201.6688,28044,442954.824,35564.4,50539.696,0,103380.4317,45413.55,56522.1367,30510,74539.6977,0,137909.56,0,41373.6552,0,32049.1416,8341.2,102287.6416,0,-8939.1882,4819.5,57511.377,7921.8,35746.1892,10335.6,-11365.61,0,145680.99,4851,41453.2215,2308.5,-3831.939,1829.7,20152.4301,3415.5,-38910.0952,1080,-33750.6025,196.0425,-6360.508,1980,-22611.896,401.4,-1710.77543,1840.37607,-5411.086,720,8036.6286,304.2,-14736.9476,1620,-15267.5682,976.5,4779.3024,432,5844.6504,540,-4312.392,378,6084.237,855,-12539.1672,729,9644.1443,63,1379.384,720,-25889.4832,630,-3902.384,1152,-24433.7049,1425.6,-16540.29,891,-16893.6355,3145.5,13728.1443,459,-4570.5951,2405.7,3024.14796,1026.78516,-3615.73254,1515.40956,-7905.78,405,1172.5264,1152,-9960.764,0,8592.6581,1070.55,-2395.0656,0,3809.0448,534.6,6630.8787,1215,13475.0304,0,3959.475,83.7,13633.0506,795.6,9891.0398,0,1397.6688,0,-1952.5352,0,11219.169,1404,11248.5825,0,2820.8264,0,16532.0729,0,33805.1732,0,31652.7236,0,13296.7251,688.5,14442.0495,858.6,3387.424,0,20367.282,0,13625.6076,0,19011.9552,0,24164.7168,0,19739.8179,0,55209.322,0,32577.3075,0,13934.1384,0,3494.3951,0,9604.1055,1485,249.1842,310.5,11679.0245,0,25509.05,0,0,0,0,0,0,0
20250407,403110.5802,6203793,6606903.58,1.321380716,1606903.58,11405.8581,8221.5,19434.7836,6512.4,53837.0364,17388,15983.5923,0,-7624.1574,16767,82565.322,2646,70903.9485,6479.55,38390.6301,31950,62100.5484,14976.9,-6210.576,0,4309.6416,0,73945.179,11434.5,104464.1934,20638.8,64197.6688,28044,396889.824,35564.4,40164.696,0,93188.4317,45413.55,49855.1367,30510,61808.6977,0,118709.56,0,32029.6552,0,26869.1416,8341.2,71181.6416,0,-12611.1882,4819.5,47251.377,7921.8,32056.1892,10335.6,-13415.61,0,121782.99,4851,25968.2215,2308.5,-10158.939,1829.7,13090.4301,3415.5,-41670.0952,1080,-36050.6025,196.0425,-9770.508,1980,-27071.896,401.4,-2633.77543,1840.37607,-13251.086,720,-985.3714,304.2,-17584.9476,1620,-19111.5682,976.5,-1124.6976,432,1956.6504,540,-12712.392,378,-1230.763,855,-16643.1672,729,9049.1443,63,-1580.616,720,-29081.4832,630,-8958.384,1152,-27286.7049,1425.6,-18958.29,891,-18568.6355,3145.5,7421.1443,459,-8458.5951,2405.7,-2519.85204,1026.78516,-10188.73254,1515.40956,-12420.78,405,-4219.4736,1152,-11544.764,0,3262.6581,1070.55,-6907.0656,0,-1932.9552,534.6,663.8787,1215,771.0304,0,-1868.525,83.7,10266.0506,795.6,3567.0398,0,-3114.3312,0,-5942.5352,0,5915.169,1404,4723.5825,0,-2945.1736,0,9407.0729,0,27005.1732,0,23096.7236,0,6870.7251,688.5,7764.0495,858.6,-2310.576,0,15237.282,0,6929.6076,0,18627.9552,0,16356.7168,0,14514.8179,0,44289.322,0,30447.3075,0,7202.1384,0,626.3951,0,5952.1055,1485,-713.8158,310.5,6069.0245,0,15909.05,0,0,0,0,0,0,0
20250408,403110.5802,6250093,6653203.58,1.330640716,1653203.58,11069.8581,8221.5,17598.7836,6512.4,55517.0364,17388,14615.5923,0,-7732.1574,16767,83195.322,2646,75204.9485,6479.55,41159.6301,31950,57327.5484,14976.9,-5850.576,0,7477.6416,0,77410.179,11434.5,110890.1934,20638.8,66493.6688,28044,390118.824,35564.4,36429.696,0,97374.4317,45413.55,52115.1367,30510,62247.6977,0,107509.56,0,27941.6552,0,28857.1416,8341.2,80845.6416,0,-11336.1882,4819.5,38017.377,7921.8,34432.1892,10335.6,-15465.61,0,125366.99,4851,27868.2215,2308.5,-8372.939,1829.7,14905.4301,3415.5,-41046.0952,1080,-35515.6025,196.0425,-6910.508,1980,-25791.896,401.4,707.22457,1840.37607,-11711.086,720,-413.3714,304.2,-16824.9476,1620,-20382.5682,976.5,627.3024,432,4692.6504,540,-11326.392,378,-451.763,855,-18029.1672,729,8153.1443,63,867.384,720,-28325.4832,630,-7166.384,1152,-26998.7049,1425.6,-16426.29,891,-18038.6355,3145.5,6231.1443,459,-7567.5951,2405.7,-2519.85204,1026.78516,-9012.73254,1515.40956,-12945.78,405,-5547.4736,1152,-10328.764,0,4666.6581,1070.55,-4411.0656,0,-2262.9552,534.6,663.8787,1215,3139.0304,0,-2023.525,83.7,13607.0506,795.6,2761.0398,0,1877.6688,0,-4430.5352,0,7241.169,1404,2608.5825,0,-2170.1736,0,6671.0729,0,32751.1732,0,21391.7236,0,9624.7251,688.5,4849.0495,858.6,-1496.576,0,17127.282,0,4949.6076,0,22371.9552,0,13860.7168,0,14151.8179,0,37009.322,0,27807.3075,0,7916.1384,0,-2002.6049,0,8427.1055,1485,873.1842,310.5,8214.0245,0,16209.05,0,0,0,0,0,0,0
20250409,403110.5802,6358847,6761957.58,1.352391516,1761957.58,11069.8581,8221.5,19056.7836,6512.4,53753.0364,17388,16838.5923,0,-7354.1574,16767,84245.322,2646,75204.9485,6479.55,39881.6301,31950,57585.5484,14976.9,-4050.576,0,9237.6416,0,75331.179,11434.5,108874.1934,20638.8,66329.6688,28044,381238.824,35564.4,38919.696,0,96919.4317,45413.55,52002.1367,30510,64881.6977,0,116709.56,0,30569.6552,0,30005.1416,8341.2,87489.6416,0,-11489.1882,4819.5,42823.377,7921.8,34882.1892,10335.6,-15260.61,0,135656.99,4851,29958.2215,2308.5,-8486.939,1829.7,14476.4301,3415.5,-40934.0952,1080,-35100.6025,196.0425,-6195.508,1980,-25371.896,401.4,1812.22457,1840.37607,-11331.086,720,444.6286,304.2,-16640.9476,1620,-19979.5682,976.5,1011.3024,432,6912.6504,540,-9625.392,378,1600.237,855,-18029.1672,729,12948.1443,63,2083.384,720,-27688.4832,630,-6574.384,1152,-26494.7049,1425.6,-12778.29,891,-17468.6355,3145.5,11807.1443,459,-7405.5951,2405.7,-2519.85204,1026.78516,-8298.73254,1515.40956,-13065.78,405,-4891.4736,1152,-9472.764,0,5251.6581,1070.55,-3067.0656,0,-2262.9552,534.6,798.8787,1215,4483.0304,0,-1527.525,83.7,15570.0506,795.6,4001.0398,0,3749.6688,0,-3674.5352,0,7865.169,1404,2023.5825,0,-1581.1736,0,6709.0729,0,34587.1732,0,24367.7236,0,9471.7251,688.5,7181.0495,858.6,-1348.576,0,17877.282,0,6425.6076,0,26723.9552,0,15972.7168,0,21059.8179,0,40509.322,0,34632.3075,0,7406.1384,0,-1763.6049,0,9571.1055,1485,1194.1842,310.5,6564.0245,0,17134.05,0,0,0,0,0,0,0
20250410,403110.5802,6475772,6878882.58,1.375776516,1878882.58,12098.8581,8221.5,19974.7836,6512.4,57365.0364,17388,19745.5923,0,-6976.1574,16767,86555.322,2646,77448.9485,6479.55,40307.6301,31950,58746.5484,14976.9,-2070.576,0,10645.6416,0,76717.179,11434.5,110260.1934,20638.8,66165.6688,28044,388564.824,35564.4,43069.696,0,97647.4317,45413.55,52228.1367,30510,67076.6977,0,120709.56,0,32905.6552,0,30817.1416,8341.2,93529.6416,0,-11540.1882,4819.5,51625.377,7921.8,34774.1892,10335.6,-14440.61,0,134011.99,4851,32428.2215,2308.5,-7726.939,1829.7,16324.4301,3415.5,-40358.0952,1080,-34835.6025,196.0425,-7075.508,1980,-24851.896,401.4,1474.22457,1840.37607,-10431.086,720,1692.6286,304.2,-15868.9476,1620,-19390.5682,976.5,2955.3024,432,7440.6504,540,-8764.392,378,2208.237,855,-17273.1672,729,12136.1443,63,547.384,720,-26981.4832,630,-5102.384,1152,-26359.7049,1425.6,-10774.29,891,-17573.6355,3145.5,13116.1443,459,-7162.5951,2405.7,-2267.85204,1026.78516,-8130.73254,1515.40956,-12480.78,405,-3435.4736,1152,-7816.764,0,6668.6581,1070.55,-2523.0656,0,-1140.9552,534.6,2283.8787,1215,5795.0304,0,-597.525,83.7,16116.0506,795.6,4497.0398,0,4613.6688,0,-3380.5352,0,10361.169,1404,3283.5825,0,-744.1736,0,8514.0729,0,34757.1732,0,25669.7236,0,9930.7251,688.5,13170.0495,858.6,-756.576,0,19917.282,0,7109.6076,0,25603.9552,0,19236.7168,0,21334.8179,0,43589.322,0,36897.3075,0,8375.1384,0,626.3951,0,9802.1055,1485,1233.1842,310.5,6729.0245,0,18284.05,0,0,0,0,0,0,0
20250411,403110.5802,6501691,6904801.58,1.380960316,1904801.58,12497.8581,8221.5,21378.7836,6512.4,59129.0364,17388,20429.5923,0,-6868.1574,16767,85925.322,2646,77261.9485,6479.55,39952.6301,31950,57972.5484,14976.9,-990.576,0,9765.6416,0,76255.179,11434.5,110134.1934,20638.8,66001.6688,28044,384124.824,35564.4,43484.696,0,96737.4317,45413.55,52002.1367,30510,67954.6977,0,125509.56,0,33489.6552,0,30005.1416,8341.2,92321.6416,0,-11489.1882,4819.5,50761.377,7921.8,35296.1892,10335.6,-13620.61,0,134746.99,4851,32903.2215,2308.5,-7631.939,1829.7,16918.4301,3415.5,-40670.0952,1080,-34990.6025,196.0425,-6525.508,1980,-24851.896,401.4,161.22457,1840.37607,-10751.086,720,1796.6286,304.2,-16296.9476,1620,-19142.5682,976.5,2883.3024,432,6984.6504,540,-5383.392,378,2436.237,855,-17363.1672,729,25492.1443,63,-460.616,720,-27562.4832,630,-5902.384,1152,-26071.7049,1425.6,-12130.29,891,-18223.6355,3145.5,14901.1443,459,-7162.5951,2405.7,-2735.85204,1026.78516,-8445.73254,1515.40956,-12060.78,405,-3467.4736,1152,-9248.764,0,5823.6581,1070.55,-3419.0656,0,-1404.9552,534.6,2283.8787,1215,6083.0304,0,-380.525,83.7,15739.0506,795.6,5613.0398,0,3125.6688,0,-3842.5352,0,10049.169,1404,4588.5825,0,-1240.1736,0,9008.0729,0,33907.1732,0,26289.7236,0,9165.7251,688.5,16085.0495,858.6,-978.576,0,20847.282,0,7685.6076,0,24867.9552,0,19620.7168,0,23963.8179,0,46529.322,0,41487.3075,0,8222.1384,0,626.3951,0,8526.1055,1485,933.1842,310.5,6344.0245,0,21084.05,0,0,0,0,0,0,0
20250414,403110.5802,6565993,6969103.58,1.393820716,1969103.58,13148.8581,8221.5,21594.7836,6512.4,59465.0364,17388,22310.5923,0,-6544.1574,16767,88235.322,2646,80627.9485,6479.55,41514.6301,31950,63261.5484,14976.9,-990.576,0,11701.6416,0,76948.179,11434.5,116308.1934,20638.8,68133.6688,28044,390340.824,35564.4,46804.696,0,98921.4317,45413.55,54488.1367,30510,71027.6977,0,128709.56,0,36701.6552,0,29753.1416,8341.2,96247.6416,0,-11081.1882,4819.5,51409.377,7921.8,33118.1892,10335.6,-12800.61,0,134424.99,4851,33663.2215,2308.5,-7004.939,1829.7,18073.4301,3415.5,-40550.0952,1080,-35070.6025,196.0425,-7295.508,1980,-24871.896,401.4,-85.77543,1840.37607,-10611.086,720,1848.6286,304.2,-16136.9476,1620,-19049.5682,976.5,2811.3024,432,6984.6504,540,-5005.392,378,2436.237,855,-16769.1672,729,23777.1443,63,-332.616,720,-27289.4832,630,-5582.384,1152,-26341.7049,1425.6,-12112.29,891,-18458.6355,3145.5,14255.1443,459,-6838.5951,2405.7,-2159.85204,1026.78516,-7542.73254,1515.40956,-11685.78,405,-2827.4736,1152,-9680.764,0,5849.6581,1070.55,-2971.0656,0,-1074.9552,534.6,2877.8787,1215,7107.0304,0,-194.525,83.7,15063.0506,795.6,6419.0398,0,4373.6688,0,-3786.5352,0,10205.169,1404,5443.5825,0,-961.1736,0,9008.0729,0,32853.1732,0,27033.7236,0,9318.7251,688.5,16880.0495,858.6,-164.576,0,21357.282,0,8081.6076,0,23779.9552,0,19876.7168,0,22742.8179,0,50029.322,0,39252.3075,0,8273.1384,0,1582.3951,0,8031.1055,1485,756.1842,310.5,7224.0245,0,20509.05,0,0,0,0,0,0,0
20250415,403110.5802,6557472,6960582.58,1.392116516,1960582.58,12917.8581,8221.5,21648.7836,6512.4,59297.0364,17388,22823.5923,0,-6706.1574,16767,88445.322,2646,82684.9485,6479.55,39952.6301,31950,65196.5484,14976.9,449.424,0,12229.6416,0,75562.179,11434.5,115426.1934,20638.8,66657.6688,28044,391894.824,35564.4,45559.696,0,97374.4317,45413.55,53697.1367,30510,70149.6977,0,126709.56,0,34073.6552,0,28745.1416,8341.2,105609.6416,0,-11234.1882,4819.5,52381.377,7921.8,34864.1892,10335.6,-13210.61,0,133416.99,4851,33663.2215,2308.5,-7593.939,1829.7,21769.4301,3415.5,-40798.0952,1080,-35200.6025,196.0425,-6580.508,1980,-24571.896,401.4,-254.77543,1840.37607,-10871.086,720,2004.6286,304.2,-17044.9476,1620,-18863.5682,976.5,3891.3024,432,6816.6504,540,-5908.392,378,1581.237,855,-16607.1672,729,25009.1443,63,-540.616,720,-27401.4832,630,-5518.384,1152,-26872.7049,1425.6,-13492.29,891,-18543.6355,3145.5,9342.1443,459,-7162.5951,2405.7,-2627.85204,1026.78516,-9369.73254,1515.40956,-11715.78,405,-2987.4736,1152,-9544.764,0,5615.6581,1070.55,-2043.0656,0,-942.9552,534.6,3282.8787,1215,6947.0304,0,-101.525,83.7,14205.0506,795.6,6233.0398,0,4997.6688,0,-3856.5352,0,12077.169,1404,4993.5825,0,-1426.1736,0,8419.0729,0,32003.1732,0,26320.7236,0,9471.7251,688.5,15714.0495,858.6,-164.576,0,21657.282,0,8693.6076,0,22691.9552,0,21796.7168,0,21422.8179,0,48769.322,0,33057.3075,0,8936.1384,0,3733.3951,0,8680.1055,1485,1167.1842,310.5,7774.0245,0,19834.05,0,0,0,0,0,0,0
20250416,403110.5802,6498319,6901429.58,1.380285916,1901429.58,12077.8581,8221.5,20784.7836,6512.4,58289.0364,17388,22310.5923,0,-7246.1574,16767,86135.322,2646,83432.9485,6479.55,40449.6301,31950,63906.5484,14976.9,-1170.576,0,12053.6416,0,74407.179,11434.5,115678.1934,20638.8,65345.6688,28044,394003.824,35564.4,43069.696,0,97192.4317,45413.55,53923.1367,30510,66637.6977,0,121509.56,0,29693.6552,0,27877.1416,8341.2,99267.6416,0,-11438.1882,4819.5,49141.377,7921.8,35620.1892,10335.6,-13210.61,0,132541.99,4851,31858.2215,2308.5,-10424.939,1829.7,20515.4301,3415.5,-41214.0952,1080,-35520.6025,196.0425,-6635.508,1980,-25111.896,401.4,-7.77543,1840.37607,-11591.086,720,1198.6286,304.2,-17784.9476,1620,-18925.5682,976.5,2427.3024,432,7272.6504,540,-6139.392,378,707.237,855,-17093.1672,729,27879.1443,63,163.384,720,-27639.4832,630,-6670.384,1152,-27538.7049,1425.6,-12460.29,891,-18763.6355,3145.5,9563.1443,459,-7081.5951,2405.7,-4283.85204,1026.78516,-11511.73254,1515.40956,-12390.78,405,-3675.4736,1152,-9984.764,0,5589.6581,1070.55,-1339.0656,0,-1866.9552,534.6,2283.8787,1215,6531.0304,0,-1062.525,83.7,15531.0506,795.6,8279.0398,0,4613.6688,0,-3632.5352,0,12077.169,1404,3958.5825,0,-806.1736,0,7355.0729,0,29453.1732,0,25762.7236,0,9624.7251,688.5,14230.0495,858.6,-608.576,0,20577.282,0,7289.6076,0,23587.9552,0,21156.7168,0,21092.8179,0,46389.322,0,34167.3075,0,8120.1384,0,6601.3951,0,9065.1055,1485,2130.1842,310.5,5299.0245,0,18559.05,0,0,0,0,0,0,0
20250417,403110.5802,6519862,6922972.58,1.384594516,1922972.58,11888.8581,8221.5,20730.7836,6512.4,57449.0364,17388,29834.5923,0,-7246.1574,16767,87815.322,2646,82684.9485,6479.55,39952.6301,31950,67518.5484,14976.9,-1530.576,0,12053.6416,0,75793.179,11434.5,114418.1934,20638.8,65181.6688,28044,390895.824,35564.4,52614.696,0,96919.4317,45413.55,53132.1367,30510,75856.6977,0,121509.56,0,27357.6552,0,27933.1416,8341.2,97153.6416,0,-11540.1882,4819.5,48601.377,7921.8,35080.1892,10335.6,-14440.61,0,133339.99,4851,30908.2215,2308.5,-11564.939,1829.7,19525.4301,3415.5,-41358.0952,1080,-35515.6025,196.0425,-6250.508,1980,-25351.896,401.4,-46.77543,1840.37607,-11611.086,720,1198.6286,304.2,-18184.9476,1620,-18429.5682,976.5,3219.3024,432,8076.6504,540,-2296.392,378,479.237,855,-17345.1672,729,31932.1443,63,579.384,720,-27632.4832,630,-7022.384,1152,-27196.7049,1425.6,-13288.29,891,-18578.6355,3145.5,6605.1443,459,-7243.5951,2405.7,-4067.85204,1026.78516,-10944.73254,1515.40956,-12765.78,405,-4043.4736,1152,-9864.764,0,6161.6581,1070.55,-283.0656,0,-1140.9552,534.6,2229.8787,1215,5923.0304,0,-1062.525,83.7,15466.0506,795.6,7473.0398,0,4949.6688,0,-3702.5352,0,11453.169,1404,4048.5825,0,-1364.1736,0,7089.0729,0,30303.1732,0,25979.7236,0,10083.7251,688.5,14495.0495,858.6,-830.576,0,21597.282,0,6713.6076,0,22627.9552,0,23332.7168,0,20410.8179,0,46249.322,0,27732.3075,0,9701.1384,0,9708.3951,0,8922.1055,1485,2433.1842,310.5,5684.0245,0,17709.05,0,0,0,0,0,0,0
