date,cash,positions_value,total_value,net_value,return,600036return,600036dividend,000333return,000333dividend,601919return,601919dividend,000858return,000858dividend,002602return,002602dividend,002555return,002555dividend,002466return,002466dividend,002460return,002460dividend,002738return,002738dividend
20230829,769788.4672000001,224232.0,994020.4672000001,0.9940204672,-5979.532799999928,-13891.499999999995,4379.76,7911.967200000014,5400.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20230830,769788.4672000001,225016.0,994804.4672000001,0.9948044672,-5195.532799999928,-14955.499999999995,4379.76,9759.967200000014,5400.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20230831,769788.4672000001,223964.0,993752.4672000001,0.9937524672000001,-6247.532799999928,-15263.499999999995,4379.76,9015.967200000014,5400.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20230901,659168.7328000001,339820.0,998988.7328000001,0.9989887328000001,-1011.2671999998856,-13247.49999999998,4379.76,12423.967200000014,5400.0,-187.73439999998664,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20230904,659168.7328000001,345052.0,1004220.7328000001,1.0042207328000001,4220.732800000114,-9719.499999999995,4379.76,13119.967200000014,5400.0,820.2655999999988,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20230905,659168.7328000001,342708.0,1001876.7328000001,1.0018767328000002,1876.7328000001144,-10895.499999999995,4379.76,12063.967200000014,5400.0,708.2656000000134,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20230906,659168.7328000001,340848.0,1000016.7328000001,1.0000167328,16.732800000114366,-10195.499999999995,4379.76,10623.967200000014,5400.0,-411.73439999998664,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20230907,659168.7328000001,338208.0,997376.7328000001,0.9973767328000002,-2623.2671999998856,-10811.499999999995,4379.76,9159.967200000014,5400.0,-971.7344000000012,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20230908,659168.7328000001,336444.0,995612.7328000001,0.9956127328000001,-4387.267199999886,-10727.499999999995,4379.76,7983.967200000014,5400.0,-1643.7343999999866,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20230911,659168.7328000001,337116.0,996284.7328000001,0.9962847328000001,-3715.2671999998856,-11455.50000000001,4379.76,8823.967200000014,5400.0,-1083.7343999999866,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20230912,659168.7328000001,339016.0,998184.7328000001,0.9981847328000001,-1815.2671999998856,-11539.499999999995,4379.76,10695.967200000014,5400.0,-971.7344000000012,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20230913,659168.7328000001,338260.0,997428.7328000001,0.9974287328000001,-2571.2671999998856,-11903.499999999995,4379.76,10191.967200000014,5400.0,-859.7343999999721,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20230914,659168.7328000001,339420.0,998588.7328000001,0.9985887328000002,-1411.2671999998856,-11007.499999999995,4379.76,9111.967200000014,5400.0,484.26560000001336,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20230915,659168.7328000001,336952.0,996120.7328000001,0.9961207328000001,-3879.2671999998856,-11315.499999999995,4379.76,7287.967200000014,5400.0,148.26560000001336,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20230918,659168.7328000001,337752.0,996920.7328000001,0.9969207328000002,-3079.2671999998856,-11147.49999999998,4379.76,8031.967200000014,5400.0,36.265600000027916,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20230919,659168.7328000001,337576.0,996744.7328000001,0.9967447328000001,-3255.2671999998856,-11315.499999999995,4379.76,7911.967200000014,5400.0,148.26560000001336,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20230920,659168.7328000001,339508.0,998676.7328000001,0.9986767328000001,-1323.2671999998856,-11959.50000000001,4379.76,9927.967200000014,5400.0,708.2656000000134,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20230921,659168.7328000001,337580.0,996748.7328000001,0.9967487328000001,-3251.2671999998856,-12967.499999999995,4379.76,8559.967200000014,5400.0,1156.2656000000134,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20230922,659168.7328000001,342384.0,1001552.7328000001,1.0015527328,1552.7328000001144,-10251.49999999998,4379.76,10311.967200000014,5400.0,1492.2656000000134,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20230925,659168.7328000001,341208.0,1000376.7328000001,1.0003767328000002,376.73280000011437,-11203.499999999995,4379.76,9303.967200000014,5400.0,2276.2656000000134,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20230926,659168.7328000001,337344.0,996512.7328000001,0.9965127328000001,-3487.2671999998856,-11763.50000000001,4379.76,7791.967200000014,5400.0,484.26560000001336,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20230927,659168.7328000001,336736.0,995904.7328000001,0.9959047328000001,-4095.2671999998856,-11707.499999999995,4379.76,8247.967200000014,5400.0,-635.7343999999866,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20230928,659168.7328000001,335340.0,994508.7328000001,0.9945087328000001,-5491.267199999886,-11287.499999999995,4379.76,6543.967200000014,5400.0,-747.7343999999866,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20231009,659168.7328000001,334696.0,993864.7328000001,0.9938647328000001,-6135.267199999886,-12379.499999999995,4379.76,7215.967200000014,5400.0,-971.7344000000012,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20231010,659168.7328000001,329212.0,988380.7328000001,0.9883807328000002,-11619.267199999886,-12351.49999999998,4379.76,4839.967200000014,5400.0,-4107.734399999987,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20231011,659168.7328000001,328372.0,987540.7328000001,0.9875407328000001,-12459.267199999886,-12743.49999999998,4379.76,4839.967200000014,5400.0,-4555.734399999987,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20231012,659168.7328000001,333460.0,992628.7328000001,0.9926287328000001,-7371.267199999886,-11007.499999999995,4379.76,6063.967200000014,5400.0,-2427.7343999999866,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20231013,659168.7328000001,330468.0,989636.7328000001,0.9896367328000001,-10363.267199999886,-12295.499999999995,4379.76,5367.967200000014,5400.0,-3435.7343999999866,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20231016,659168.7328000001,330516.0,989684.7328000001,0.9896847328000001,-10315.267199999886,-13135.499999999995,4379.76,5583.967200000014,5400.0,-2763.734399999972,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20231017,659168.7328000001,334144.0,993312.7328000001,0.9933127328000001,-6687.267199999886,-12547.49999999998,4379.76,7503.967200000014,5400.0,-1643.7343999999866,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20231018,659168.7328000001,333524.0,992692.7328000001,0.9926927328000001,-7307.267199999886,-12631.499999999995,4379.76,6519.967200000014,5400.0,-1195.7343999999866,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20231019,659168.7328000001,325284.0,984452.7328000001,0.9844527328000001,-15547.267199999886,-15207.499999999995,4379.76,3543.967199999999,5400.0,-3883.7343999999866,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20231020,659168.7328000001,323324.0,982492.7328000001,0.9824927328000002,-17507.267199999886,-14983.499999999995,4379.76,1023.9672000000137,5400.0,-3547.7343999999866,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20231023,659168.7328000001,321644.0,980812.7328000001,0.9808127328000001,-19187.267199999886,-16159.499999999995,4379.76,1191.9672000000137,5400.0,-4219.734399999987,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20231024,659168.7328000001,321784.0,980952.7328000001,0.9809527328000001,-19047.267199999886,-15963.499999999995,4379.76,1023.9672000000137,5400.0,-4107.734399999987,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20231025,659168.7328000001,322536.0,981704.7328000001,0.9817047328000001,-18295.267199999886,-15627.499999999995,4379.76,-800.0327999999863,5400.0,-1867.734399999972,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20231026,659168.7328000001,322976.0,982144.7328000001,0.9821447328000001,-17855.267199999886,-15403.499999999995,4379.76,-584.0327999999863,5400.0,-1867.734399999972,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20231027,659168.7328000001,326236.0,985404.7328000001,0.9854047328000001,-14595.267199999886,-15319.499999999995,4379.76,2367.9672000000137,5400.0,-1643.7343999999866,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20231030,659168.7328000001,326184.0,985352.7328000001,0.9853527328000001,-14647.267199999886,-17083.499999999993,4379.76,4191.967200000014,5400.0,-1755.7343999999866,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20231031,659168.7328000001,322560.0,981728.7328000001,0.9817287328000001,-18271.267199999886,-17475.499999999993,4379.76,399.9672000000137,5400.0,-1195.7343999999866,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20231101,659168.7328000001,320676.0,979844.7328000001,0.9798447328000001,-20155.267199999886,-18343.499999999993,4379.76,615.9672000000137,5400.0,-2427.7343999999866,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20231102,659168.7328000001,322848.0,982016.7328000001,0.9820167328000001,-17983.267199999886,-17699.499999999993,4379.76,1023.9672000000137,5400.0,-1307.7343999999866,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20231103,659168.7328000001,323364.0,982532.7328000001,0.9825327328000001,-17467.267199999886,-16831.499999999993,4379.76,111.96720000001369,5400.0,-747.7343999999866,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20231106,659168.7328000001,323032.0,982200.7328000001,0.9822007328000001,-17799.267199999886,-16411.499999999993,4379.76,927.9672000000137,5400.0,-2315.7343999999866,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20231107,659168.7328000001,321424.0,980592.7328000001,0.9805927328000001,-19407.267199999886,-17363.499999999993,4379.76,831.9672000000137,5400.0,-2875.734400000001,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20231108,659168.7328000001,320824.0,979992.7328000001,0.9799927328000001,-20007.267199999886,-17923.499999999993,4379.76,231.9672000000137,5400.0,-2315.7343999999866,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20231109,659168.7328000001,319696.0,978864.7328000001,0.9788647328000001,-21135.267199999886,-17755.499999999993,4379.76,-728.0327999999863,5400.0,-2651.7343999999866,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20231110,659168.7328000001,319568.0,978736.7328000001,0.9787367328000001,-21263.267199999886,-19155.499999999993,4379.76,-128.0327999999863,5400.0,-1979.7344000000012,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20231113,659168.7328000001,314904.0,974072.7328000001,0.9740727328000001,-25927.267199999886,-20107.499999999993,4379.76,-4064.0327999999863,5400.0,-1755.7343999999866,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20231114,659168.7328000001,315928.0,975096.7328000001,0.9750967328000001,-24903.267199999886,-19043.499999999993,4379.76,-3992.0327999999718,5400.0,-1867.734399999972,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20231115,659168.7328000001,318800.0,977968.7328000001,0.9779687328000001,-22031.267199999886,-17811.499999999993,4379.76,-2912.0327999999863,5400.0,-1307.7343999999866,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20231116,659168.7328000001,318800.0,977968.7328000001,0.9779687328000001,-22031.267199999886,-18091.499999999993,4379.76,-2408.0327999999863,5400.0,-1531.7343999999866,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20231117,659168.7328000001,317916.0,977084.7328000001,0.9770847328000001,-22915.267199999886,-18679.499999999993,4379.76,-2144.0327999999863,5400.0,-2091.7343999999866,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20231120,659168.7328000001,319648.0,978816.7328000001,0.9788167328000001,-21183.267199999886,-17979.499999999993,4379.76,-776.0327999999863,5400.0,-2427.7343999999866,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20231121,550273.9258000001,428882.0,979155.9258000001,0.9791559258000001,-20844.074199999915,-18399.499999999993,4379.76,-728.0327999999863,5400.0,-1531.7343999999866,0.0,-184.8070000000007,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20231122,550273.9258000001,425593.0,975866.9258000001,0.9758669258000001,-24133.074199999915,-19155.499999999993,4379.76,-1448.0327999999863,5400.0,-2091.7343999999866,0.0,-1437.8070000000153,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20231123,550273.9258000001,428261.0,978534.9258000001,0.9785349258000001,-21465.074199999915,-19211.499999999993,4379.76,15.96720000001369,5400.0,-523.7343999999866,0.0,-1745.8070000000153,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20231124,550273.9258000001,427645.0,977918.9258000001,0.9779189258000001,-22081.074199999915,-19603.499999999993,4379.76,-656.0328000000009,5400.0,-187.73439999998664,0.0,-1633.8070000000153,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20231127,550273.9258000001,422291.0,972564.9258000001,0.9725649258000001,-27435.074199999915,-21283.499999999993,4379.76,-1880.0327999999863,5400.0,148.26560000001336,0.0,-4419.807000000015,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20231128,550273.9258000001,421493.0,971766.9258000001,0.9717669258000001,-28233.074199999915,-21955.499999999993,4379.76,-536.0327999999863,5400.0,-971.7344000000012,0.0,-4769.807000000015,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20231129,550273.9258000001,419594.0,969867.9258000001,0.9698679258,-30132.074199999915,-22963.499999999993,4379.76,-1784.0327999999863,5400.0,-299.73439999998664,0.0,-5084.807000000001,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20231130,550273.9258000001,421137.0,971410.9258000001,0.9714109258000001,-28589.074199999915,-22991.499999999993,4379.76,-2600.0327999999863,5400.0,1492.2656000000134,0.0,-4489.807000000015,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20231201,550273.9258000001,414039.0,964312.9258000001,0.9643129258,-35687.074199999915,-24475.499999999993,4379.76,-5288.032799999986,5400.0,-75.73440000000119,0.0,-5847.807000000015,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20231204,550273.9258000001,413495.0,963768.9258000001,0.9637689258000001,-36231.074199999915,-24979.499999999993,4379.76,-6392.032799999972,5400.0,1940.265600000028,0.0,-6799.807000000015,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20231205,550273.9258000001,406129.0,956402.9258000001,0.9564029258000001,-43597.074199999915,-26575.499999999993,4379.76,-8480.032799999986,5400.0,484.26560000001336,0.0,-9025.80700000003,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20231206,550273.9258000001,407398.0,957671.9258000001,0.9576719258,-42328.074199999915,-25875.499999999993,4379.76,-8576.032799999986,5400.0,148.26560000001336,0.0,-8024.807000000015,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20231207,550273.9258000001,409712.0,959985.9258000001,0.9599859258000001,-40014.074199999915,-25735.499999999993,4379.76,-6080.032799999986,5400.0,932.2656000000279,0.0,-9130.807000000015,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20231208,550273.9258000001,409083.0,959356.9258000001,0.9593569258000001,-40643.074199999915,-26603.499999999993,4379.76,-5792.032799999972,5400.0,596.2656000000134,0.0,-8843.807000000015,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20231211,550273.9258000001,409504.0,959777.9258000001,0.9597779258000001,-40222.074199999915,-25875.499999999993,4379.76,-4160.032799999972,5400.0,1268.2656000000134,0.0,-11454.80700000003,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20231212,550273.9258000001,411570.0,961843.9258000001,0.9618439258000001,-38156.074199999915,-25063.499999999993,4379.76,-4208.032799999986,5400.0,2500.2656000000134,0.0,-11384.807,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20231213,550273.9258000001,404078.0,954351.9258000001,0.9543519258000001,-45648.074199999915,-27387.499999999993,4379.76,-4952.032799999986,5400.0,1940.265600000028,0.0,-15248.807000000015,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20231214,550273.9258000001,403795.0,954068.9258000001,0.9540689258000001,-45931.074199999915,-27919.499999999993,4379.76,-4472.032799999986,5400.0,2500.2656000000134,0.0,-16039.807000000015,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20231215,550273.9258000001,402962.0,953235.9258000001,0.9532359258,-46764.074199999915,-27359.499999999993,4379.76,-5816.032799999986,5400.0,1716.2656000000134,0.0,-15304.80700000003,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20231218,550273.9258000001,411856.0,962129.9258000001,0.9621299258000001,-37870.074199999915,-27219.499999999993,4379.76,-3992.0327999999718,5400.0,8436.265600000028,0.0,-15094.807000000015,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20231219,550273.9258000001,410151.0,960424.9258000001,0.9604249258,-39575.074199999915,-27191.499999999993,4379.76,-4808.032799999986,5400.0,7988.265600000013,0.0,-15563.807,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20231220,555414.7258000001,402955.0,958369.7258000001,0.9583697258000001,-41630.27419999987,-27835.499999999993,4379.76,-4136.032799999986,5400.0,6745.065600000014,5140.8,-16403.807000000015,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20231221,555414.7258000001,408866.0,964280.7258000001,0.9642807258000001,-35719.27419999987,-26015.499999999993,4379.76,-1760.0327999999718,5400.0,7081.065600000028,5140.8,-15024.807000000015,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20231222,555414.7258000001,411478.0,966892.7258000001,0.9668927258000002,-33107.27419999987,-26295.499999999993,4379.76,39.96720000002824,5400.0,8649.065600000013,5140.8,-15500.80700000003,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20231225,555414.7258000001,407325.0,962739.7258000001,0.9627397258000001,-37260.27419999987,-26519.499999999993,4379.76,-200.0327999999863,5400.0,4169.065599999999,5140.8,-14709.807,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20231226,555414.7258000001,406300.0,961714.7258000001,0.9617147258000002,-38285.27419999987,-27247.499999999993,4379.76,111.96720000001369,5400.0,3721.0656000000135,5140.8,-14870.807000000015,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20231227,555414.7258000001,407625.0,963039.7258000001,0.9630397258000001,-36960.27419999987,-27163.499999999993,4379.76,2031.9672000000137,5400.0,3385.0656000000135,5140.8,-15213.807,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20231228,555414.7258000001,413906.0,969320.7258000001,0.9693207258000002,-30679.27419999987,-25231.499999999993,4379.76,3111.9672000000137,5400.0,2265.065599999999,5140.8,-10824.807000000015,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20231229,555414.7258000001,414521.0,969935.7258000001,0.9699357258000001,-30064.27419999987,-25707.499999999993,4379.76,4503.967200000014,5400.0,1817.0656000000135,5140.8,-10677.807000000015,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20240102,555414.7258000001,413688.0,969102.7258000001,0.9691027258000001,-30897.27419999987,-26379.499999999993,4379.76,4335.967200000014,5400.0,4841.065600000014,5140.8,-13694.807000000015,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20240103,555414.7258000001,413844.0,969258.7258000001,0.9692587258000002,-30741.27419999987,-25847.499999999993,4379.76,4071.9672000000137,5400.0,5513.065600000014,5140.8,-14478.807000000015,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20240104,555414.7258000001,415876.0,971290.7258000001,0.9712907258000001,-28709.27419999987,-25735.499999999993,4379.76,5991.967200000014,5400.0,7305.065600000014,5140.8,-16270.807000000015,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20240105,555414.7258000001,416632.0,972046.7258000001,0.9720467258000002,-27953.27419999987,-24391.499999999993,4379.76,6831.967200000014,5400.0,6633.065600000014,5140.8,-17026.807000000015,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20240108,555414.7258000001,411986.0,967400.7258000001,0.9674007258000001,-32599.27419999987,-24839.499999999993,4379.76,5391.967200000014,5400.0,6073.065600000028,5140.8,-19224.807000000015,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20240109,555414.7258000001,409503.0,964917.7258000001,0.9649177258000001,-35082.27419999987,-24727.499999999993,4379.76,5799.967200000014,5400.0,3273.065600000028,5140.8,-19427.807000000015,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20240110,555414.7258000001,405948.0,961362.7258000001,0.9613627258000002,-38637.27419999987,-25063.499999999993,4379.76,5919.967200000014,5400.0,-758.9343999999865,5140.8,-18734.807,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20240111,555414.7258000001,406358.0,961772.7258000001,0.9617727258000002,-38227.27419999987,-24139.499999999993,4379.76,5391.967200000014,5400.0,-1318.934399999972,5140.8,-18160.807000000015,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20240112,555414.7258000001,408325.0,963739.7258000001,0.9637397258000001,-36260.27419999987,-23691.499999999993,4379.76,5391.967200000014,5400.0,809.0656000000135,5140.8,-18769.807000000015,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20240115,555414.7258000001,414504.0,969918.7258000001,0.9699187258000002,-30081.27419999987,-23047.499999999993,4379.76,7503.967200000014,5400.0,4281.065600000028,5140.8,-18818.807000000015,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20240116,555414.7258000001,416923.0,972337.7258000001,0.9723377258000001,-27662.27419999987,-22039.499999999993,4379.76,9999.967200000014,5400.0,3385.0656000000135,5140.8,-19007.807000000015,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20240117,555414.7258000001,411354.0,966768.7258000001,0.9667687258000002,-33231.27419999987,-21871.499999999993,4379.76,8679.967200000014,5400.0,1257.0656000000135,5140.8,-21296.807000000015,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20240118,555414.7258000001,414562.0,969976.7258000001,0.9699767258000002,-30023.27419999987,-20779.499999999993,4379.76,8751.967200000014,5400.0,1369.065599999999,5140.8,-19364.807000000015,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20240119,555414.7258000001,415163.0,970577.7258000001,0.9705777258000001,-29422.27419999987,-20359.499999999993,4379.76,8127.967200000014,5400.0,1481.065600000028,5140.8,-18671.80700000003,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20240122,555414.7258000001,411472.0,966886.7258000001,0.9668867258000001,-33113.27419999987,-18903.499999999993,4379.76,6207.967200000014,5400.0,-422.9343999999719,5140.8,-19994.807000000015,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20240123,555414.7258000001,414850.0,970264.7258000001,0.9702647258000001,-29735.27419999987,-19631.499999999993,4379.76,8703.967200000014,5400.0,921.0656000000135,5140.8,-19728.807000000015,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20240124,555414.7258000001,420231.0,975645.7258000001,0.9756457258000001,-24354.27419999987,-19351.499999999993,4379.76,10647.967200000014,5400.0,3609.0656000000135,5140.8,-19259.807,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20240125,555414.7258000001,426097.0,981511.7258000001,0.9815117258000001,-18488.27419999987,-17083.499999999993,4379.76,8631.967200000014,5400.0,7081.065600000028,5140.8,-17117.807,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20240126,555414.7258000001,431100.0,986514.7258000001,0.9865147258000001,-13485.274199999869,-16467.499999999993,4379.76,11415.967200000014,5400.0,8761.065599999998,5140.8,-17194.807000000015,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20240129,555414.7258000001,434674.0,990088.7258000001,0.9900887258000002,-9911.274199999869,-15823.499999999995,4379.76,14247.967200000014,5400.0,8313.065600000013,5140.8,-16648.807000000015,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20240130,555414.7258000001,428149.0,983563.7258000001,0.9835637258000002,-16436.27419999987,-16803.499999999993,4379.76,13119.967200000014,5400.0,6745.065600000014,5140.8,-19497.807000000015,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20240131,555414.7258000001,425638.0,981052.7258000001,0.9810527258000001,-18947.27419999987,-17615.499999999993,4379.76,13191.967200000014,5400.0,5961.065599999999,5140.8,-20484.807000000015,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
