date,cash,positions_value,total_value,net_value,return,sold_stocks,002466_return,002466_dividend,603025_return,603025_dividend,002003_return,002003_dividend,002188_return,002188_dividend,000707_return,000707_dividend,002030_return,002030_dividend,600295_return,600295_dividend,601918_return,601918_dividend,600499_return,600499_dividend,600179_return,600179_dividend,002069_return,002069_dividend,000683_return,000683_dividend,601001_return,601001_dividend,600256_return,600256_dividend,002432_return,002432_dividend,000820_return,000820_dividend,601699_return,601699_dividend,000983_return,000983_dividend,002356_return,002356_dividend,002175_return,002175_dividend,002076_return,002076_dividend,600566_return,600566_dividend,300071_return,300071_dividend,600867_return,600867_dividend,601138_return,601138_dividend,000651_return,000651_dividend,600136_return,600136_dividend,300033_return,300033_dividend
20210409,4146896.6158999996,2903729.0,7050625.6159,1.4101251231799998,2050625.6158999996,[],,,,,,,,,,,,,,,,,,,91352.5704,0.0,43430.58059999999,0.0,33840.58400000006,0.0,36832.5398,0.0,-13527.490800000029,0.0,145148.44800000006,0.0,137603.8832,0.0,18940.136100000003,6517.530000000001,14776.854299999977,3393.0000000000005,55708.79820000002,0.0,-2985.2001000000164,0.0,22236.787999999942,0.0,5274.234599999996,0.0,,,,,,,,,,,,
20210412,4146896.6158999996,2925467.0,7072363.6159,1.4144727231799998,2072363.6158999996,[],,,,,,,,,,,,,,,,,,,96176.5704,0.0,47567.58059999999,0.0,30736.58400000003,0.0,38098.5398,0.0,-7466.490800000029,0.0,152960.448,0.0,136210.88319999995,0.0,19243.136100000003,6517.530000000001,14399.854299999977,3393.0000000000005,57182.79820000002,0.0,5060.799899999984,0.0,19296.78799999997,0.0,903.2345999999961,0.0,,,,,,,,,,,,
20210413,4146896.6158999996,2911359.0,7058255.6159,1.41165112318,2058255.6158999996,[],,,,,,,,,,,,,,,,,,,100397.5704,0.0,70025.58059999999,0.0,29960.58400000003,0.0,30502.5398,0.0,-10772.490800000029,0.0,152588.448,0.0,134817.8832,0.0,14092.136100000005,6517.530000000001,9121.854299999977,3393.0000000000005,49812.79820000002,0.0,-1644.2001000000164,0.0,18316.787999999942,0.0,-956.7654000000039,0.0,,,,,,,,,,,,
20210414,4146896.6158999996,2918150.0,7065046.6159,1.4130093231799998,2065046.6158999996,[],,,,,,,,,,,,,,,,,,,94970.5704,0.0,59978.58059999999,0.0,26080.58400000003,0.0,31768.5398,0.0,-10221.490800000029,0.0,149612.448,0.0,150140.8832,0.0,15910.136100000005,6517.530000000001,9875.854299999977,3393.0000000000005,48338.79820000002,0.0,2378.7998999999836,0.0,25176.78799999997,0.0,-956.7654000000039,0.0,,,,,,,,,,,,
20210415,4146896.6158999996,2925237.0,7072133.6159,1.4144267231799998,2072133.6158999996,[],,,,,,,,,,,,,,,,,,,98588.5704,0.0,38702.58059999999,0.0,32288.58400000006,0.0,36832.5398,0.0,-8017.490800000029,0.0,149612.448,0.0,166856.8832,0.0,20152.136100000003,6517.530000000001,12891.854299999977,3393.0000000000005,42442.79820000002,0.0,-2985.2001000000164,0.0,24196.787999999942,0.0,-1421.7654000000039,0.0,,,,,,,,,,,,
20210416,4146896.6158999996,3006999.0,7153895.6159,1.43077912318,2153895.6158999996,[],,,,,,,,,,,,,,,,,,,105824.5704,0.0,42839.58059999999,0.0,43928.58400000003,0.0,52446.53980000003,0.0,-7466.490800000029,0.0,146264.448,0.0,183572.8832,0.0,24091.136100000003,6517.530000000001,21939.854300000006,3393.0000000000005,49812.79820000002,0.0,1037.7998999999836,0.0,24196.787999999942,0.0,3414.234599999996,0.0,,,,,,,,,,,,
20210419,4146896.6158999996,2746629.0,7177538.6159,1.43550772318,2177538.6158999996,"[{'code': '600179', 'amount': np.float64(284013.0), 'return_rate': np.float64(0.5885157394591357), 'reason': '600天止盈'}]",,,,,,,,,,,,,,,,,,,,,39884.58059999999,0.0,44704.58400000003,0.0,57510.53979999997,0.0,-6364.490800000029,0.0,145892.448,0.0,183572.8832,0.0,35908.1361,6517.530000000001,34380.85429999995,3393.0000000000005,49812.79820000002,0.0,1037.7998999999836,0.0,24196.787999999942,0.0,-212.76540000000386,0.0,,,,,,,,,,,,
20210420,4430909.6159,2752343.0,7183252.6159,1.43665052318,2183252.6158999996,[],,,,,,,,,,,,,,,,,,,,,40475.58059999999,0.0,40048.58400000003,0.0,55400.5398,0.0,-6915.490800000029,0.0,138452.448,0.0,201681.8832,0.0,41968.1361,6517.530000000001,34380.85429999995,3393.0000000000005,45390.79820000002,0.0,-2985.2001000000164,0.0,29096.78799999997,0.0,-956.7654000000039,0.0,,,,,,,,,,,,
20210421,4430909.6159,2804791.0,7235700.6159,1.4471401231799998,2235700.6158999996,[],,,,,,,,,,,,,,,,,,,,,37520.58059999999,0.0,39272.58400000003,0.0,59198.5398,0.0,-9119.490800000029,0.0,151100.448,0.0,221183.8832,0.0,50755.1361,6517.530000000001,32118.854299999977,3393.0000000000005,42442.79820000002,0.0,6401.799899999984,0.0,37916.78799999997,0.0,-305.76540000000386,0.0,,,,,,,,,,,,
20210422,4430909.6159,2839210.0,7270119.6159,1.4540239231799998,2270119.6158999996,[],,,,,,,,,,,,,,,,,,,,,34565.58059999999,0.0,36168.58400000003,0.0,63840.5398,0.0,-4160.490800000029,0.0,147008.448,0.0,240685.88319999995,0.0,54997.1361,6517.530000000001,34757.85429999998,3393.0000000000005,42442.79820000002,0.0,15788.799899999984,0.0,34976.788,0.0,1833.2345999999961,0.0,,,,,,,,,,,,
20210423,4430909.6159,2863412.0,7294321.6159,1.45886432318,2294321.6158999996,[],,,,,,,,,,,,,,,,,,,,,25109.580599999987,0.0,33840.58400000006,0.0,58354.5398,0.0,-11874.490800000029,0.0,161516.448,0.0,261580.8832,0.0,52573.1361,6517.530000000001,33249.85429999998,3393.0000000000005,48338.79820000002,0.0,25175.799899999984,0.0,38896.788,0.0,345.23459999999614,0.0,,,,,,,,,,,,
20210426,4430909.6159,2948079.0,7378988.6159,1.47579772318,2378988.6158999996,[],,,,,,,,,,,,,,,,,,,,,25700.580599999987,0.0,37720.58400000003,0.0,81986.5398,0.0,-17384.49080000003,0.0,162260.448,0.0,283868.88320000004,0.0,71359.13609999997,6517.530000000001,39658.85429999998,3393.0000000000005,49812.79820000002,0.0,35903.79989999998,0.0,43796.78799999997,0.0,-2909.765400000004,0.0,,,,,,,,,,,,
20210427,4430909.6159,3001700.0,7432609.6159,1.48652192318,2432609.6158999996,[],,,,,,,,,,,,,,,,,,,,,22154.580599999987,0.0,36944.584,0.0,82830.5398,0.0,-17935.49080000003,0.0,176768.448,0.0,307549.88320000004,0.0,82570.1361,6517.530000000001,37773.85429999998,3393.0000000000005,48338.79820000002,0.0,41267.79989999998,0.0,47716.78799999997,0.0,-584.7654000000039,0.0,,,,,,,,,,,,
20210428,4430909.6159,3000809.0,7431718.6159,1.4863437231799999,2431718.6158999996,[],,,,,,,,,,,,,,,,,,,,,20381.580599999987,0.0,36168.58400000003,0.0,108994.5398,0.0,-15180.490800000029,0.0,141056.448,0.0,292226.88320000004,0.0,108022.1361,6517.530000000001,44559.85429999998,3393.0000000000005,60130.79820000005,0.0,30539.799899999984,0.0,35956.78799999997,0.0,1647.2345999999961,0.0,,,,,,,,,,,,
20210429,4430909.6159,3022118.0,7453027.6159,1.49060552318,2453027.6158999996,[],,,,,,,,,,,,,,,,,,,,,19199.580599999987,0.0,57896.58400000003,0.0,108150.5398,0.0,-11323.490800000029,0.0,125060.448,0.0,315907.88320000004,0.0,108022.1361,6517.530000000001,45313.85429999998,3393.0000000000005,71922.79820000002,0.0,19811.799899999984,0.0,26156.78799999997,0.0,-305.76540000000386,0.0,,,,,,,,,,,,
20210430,4430909.6159,3048021.0,7478930.6159,1.4957861231799998,2478930.6158999996,[],,,,,,,,,,,,,,,,,,,,,19199.580599999987,0.0,54016.58400000003,0.0,111104.5398,0.0,-10772.490800000029,0.0,125060.448,0.0,340981.88320000004,0.0,98932.1361,6517.530000000001,37019.85429999998,3393.0000000000005,85188.79820000002,0.0,19811.799899999984,0.0,32036.78799999997,0.0,-863.7654000000039,0.0,,,,,,,,,,,,
20210506,4430909.6159,3136888.0,7567797.6159,1.5135595231799999,2567797.6158999996,[],,,,,,,,,,,,,,,,,,,,,21563.580599999987,0.0,58672.58400000003,0.0,124186.5398,0.0,-10221.490800000029,0.0,123572.448,0.0,367448.88320000004,0.0,107113.1361,6517.530000000001,53984.85429999998,3393.0000000000005,98454.79820000002,0.0,29198.799899999984,0.0,30076.78799999997,0.0,-3467.765400000004,0.0,,,,,,,,,,,,
20210507,4430909.6159,3268125.0,7699034.6159,1.53980692318,2699034.6158999996,[],,,,,,,,,,,,,,,,,,,,,22154.580599999987,0.0,70312.58400000003,0.0,150772.5398,0.0,-5813.490800000029,0.0,116132.448,0.0,395308.88320000004,0.0,134989.1361,6517.530000000001,76981.8543,3393.0000000000005,111720.79820000002,0.0,39926.79989999998,0.0,24196.787999999942,0.0,-4862.765400000004,0.0,,,,,,,,,,,,
20210510,4430909.6159,3409185.0,7840094.6159,1.56801892318,2840094.6158999996,[],,,,,,,,,,,,,,,,,,,,,23927.580599999987,0.0,81176.58400000003,0.0,177358.5398,0.0,4655.509199999971,0.0,122456.448,0.0,424561.88320000004,0.0,165592.1361,6517.530000000001,102240.85429999998,3393.0000000000005,96980.79820000002,0.0,50654.79989999998,0.0,33996.78799999997,0.0,-10721.765400000004,0.0,,,,,,,,,,,,
20210511,4430909.6159,3463298.0,7894207.6159,1.57884152318,2894207.6158999996,[],,,,,,,,,,,,,,,,,,,,,28655.580599999987,0.0,79624.58400000003,0.0,155836.5398,0.0,-854.4908000000287,0.0,123200.448,0.0,455207.88320000004,0.0,167713.1361,6517.530000000001,115812.85429999998,3393.0000000000005,110246.79820000002,0.0,62723.79989999998,0.0,38896.788,0.0,-10070.765400000004,0.0,,,,,,,,,,,,
20210512,4430909.6159,3547288.0,7978197.6159,1.59563952318,2978197.6158999996,[],,,,,,,,,,,,,,,,,,,,,25700.580599999987,0.0,105232.58400000003,0.0,159634.5398,0.0,14022.509199999971,0.0,123200.448,0.0,487246.88320000004,0.0,174682.1361,6517.530000000001,118074.85429999998,3393.0000000000005,95506.79820000002,0.0,74792.79989999998,0.0,43796.78799999997,0.0,-10907.765400000004,0.0,,,,,,,,,,,,
20210513,4430909.6159,3517932.0,7948841.6159,1.58976832318,2948841.6158999996,[],,,,,,,,,,,,,,,,,,,,,22154.580599999987,0.0,99800.58400000003,0.0,136002.5398,0.0,7961.509199999971,0.0,127664.448,0.0,520678.8831999999,0.0,140443.1361,6517.530000000001,88668.85429999998,3393.0000000000005,108772.79820000002,0.0,86861.79989999998,0.0,46736.78799999994,0.0,-4118.765400000004,0.0,,,,,,,,,,,,
20210514,4430909.6159,3555389.0,7986298.6159,1.5972597231799999,2986298.6158999996,[],,,,,,,,,,,,,,,,,,,,,22154.580599999987,0.0,88160.58400000003,0.0,131360.5398,0.0,1900.5091999999713,0.0,129152.448,0.0,555503.8831999999,0.0,142261.1361,6517.530000000001,84898.85429999998,3393.0000000000005,123512.79820000002,0.0,100271.79989999998,0.0,42816.78799999994,0.0,-2909.765400000004,0.0,,,,,,,,,,,,
20210517,4430909.6159,3532680.0,7963589.6159,1.59271792318,2963589.6158999996,[],,,,,,,,,,,,,,,,,,,,,19790.580599999987,0.0,92040.58400000003,0.0,130938.5398,0.0,-303.4908000000287,0.0,125432.448,0.0,555503.8831999999,0.0,141352.1361,6517.530000000001,78866.85429999998,3393.0000000000005,138252.79820000002,0.0,86861.79989999998,0.0,32036.78799999997,0.0,-4397.765400000004,0.0,,,,,,,,,,,,
20210518,4430909.6159,3568477.0,7999386.6159,1.5998773231799999,2999386.6158999996,[],,,,,,,,,,,,,,,,,,,,,20972.580599999987,0.0,102904.58400000003,0.0,129672.5398,0.0,1900.5091999999713,0.0,122828.448,0.0,555503.8831999999,0.0,140140.1361,6517.530000000001,78489.8543,3393.0000000000005,154466.79819999996,0.0,100271.79989999998,0.0,28116.78799999997,0.0,-3095.765400000004,0.0,,,,,,,,,,,,
20210519,4430909.6159,3535512.0,7966421.6159,1.59328432318,2966421.6158999996,[],,,,,,,,,,,,,,,,,,,,,19790.580599999987,0.0,94368.58400000003,0.0,122920.5398,0.0,-1405.4908000000287,0.0,120596.448,0.0,555503.8831999999,0.0,128929.1361,6517.530000000001,72080.85429999995,3393.0000000000005,150044.79820000002,0.0,113681.79989999998,0.0,28116.78799999997,0.0,-5420.765400000004,0.0,,,,,,,,,,,,
20210520,4430909.6159,3473659.0,7904568.6159,1.58091372318,2904568.6158999996,[],,,,,,,,,,,,,,,,,,,,,17426.580599999987,0.0,86608.58400000003,0.0,118278.5398,0.0,-8568.490800000029,0.0,116876.448,0.0,555503.8831999999,0.0,123778.1361,6517.530000000001,56246.85429999998,3393.0000000000005,136778.79820000002,0.0,98930.79989999998,0.0,31056.78799999997,0.0,4437.234599999996,0.0,,,,,,,,,,,,
20210521,4430909.6159,3476781.0,7907690.6159,1.5815381231799999,2907690.6158999996,[],,,,,,,,,,,,,,,,,,,,,20972.580599999987,0.0,95144.58400000003,0.0,125452.5398,0.0,-8017.490800000029,0.0,119108.448,0.0,555503.8831999999,0.0,127717.1361,6517.530000000001,67933.85429999998,3393.0000000000005,120564.79820000002,0.0,89543.79989999998,0.0,27136.78799999997,0.0,-584.7654000000039,0.0,,,,,,,,,,,,
20210524,4430909.6159,3416247.0,7847156.6159,1.56943132318,2847156.6158999996,[],,,,,,,,,,,,,,,,,,,,,29246.580599999987,0.0,95920.58400000003,0.0,118278.5398,0.0,-10221.490800000029,0.0,116876.448,0.0,519285.88320000004,0.0,127111.1361,6517.530000000001,64917.85429999998,3393.0000000000005,114668.79820000002,0.0,81497.79989999998,0.0,25176.78799999997,0.0,-2816.765400000004,0.0,,,,,,,,,,,,
20210525,4430909.6159,3486105.0,7917014.6159,1.58340292318,2917014.6158999996,[],,,,,,,,,,,,,,,,,,,,,24518.580599999987,0.0,100576.58400000003,0.0,120810.5398,0.0,-3609.4908000000287,0.0,118364.448,0.0,554110.8832,0.0,130141.1361,6517.530000000001,75096.85429999998,3393.0000000000005,119090.79820000002,0.0,82838.79989999998,0.0,29096.78799999997,0.0,-1235.7654000000039,0.0,,,,,,,,,,,,
20210526,4256085.0263,3618267.0,7874352.0263,1.57487040526,2874352.0263,[],,,,,,,,,,,,,,,,,,,,,39884.58059999999,0.0,104456.58400000003,0.0,116168.5398,0.0,-4160.490800000029,0.0,119852.448,0.0,517892.88320000004,0.0,133777.1361,6517.530000000001,70949.85429999998,3393.0000000000005,105824.79820000002,0.0,69428.79989999998,0.0,33996.78799999997,0.0,-631.2654000000034,3766.5000000000005,-303.0896000000066,0.0,,,,,,,,,,
20210527,4256085.0263,3619532.0,7875617.0263,1.57512340526,2875617.0263,[],,,,,,,,,,,,,,,,,,,,,32792.58059999999,0.0,102904.58400000003,0.0,118700.5398,0.0,798.5091999999713,0.0,120596.448,0.0,483067.88320000004,0.0,145291.1361,6517.530000000001,81505.85429999995,3393.0000000000005,108772.79820000002,0.0,81497.79989999998,0.0,33996.78799999997,0.0,-4258.265400000004,3766.5000000000005,2735.9103999999934,0.0,,,,,,,,,,
20210528,4256085.0263,3607290.0,7863375.0263,1.57267500526,2863375.0263,[],,,,,,,,,,,,,,,,,,,,,33383.58059999999,0.0,130840.58400000003,0.0,115746.5398,0.0,-854.4908000000287,0.0,117248.448,0.0,449635.88320000004,0.0,137413.1361,6517.530000000001,76981.8543,3393.0000000000005,105824.79820000002,0.0,94907.79989999998,0.0,36936.788,0.0,-5653.265400000004,3766.5000000000005,3748.9103999999934,0.0,,,,,,,,,,
20210531,4256085.0263,3630129.0,7886214.0263,1.57724280526,2886214.0263,[],,,,,,,,,,,,,,,,,,,,,34565.58059999999,0.0,153344.58400000003,0.0,114902.5398,0.0,-854.4908000000287,0.0,120596.448,0.0,417596.88320000004,0.0,142261.1361,6517.530000000001,79997.85429999995,3393.0000000000005,111720.79820000002,0.0,108317.79989999998,0.0,37916.78799999997,0.0,-7141.265400000004,3766.5000000000005,5774.910399999993,0.0,,,,,,,,,,
20210601,4256085.0263,3462739.0,7929811.0263,1.58596220526,2929811.0263,"[{'code': '002069', 'amount': np.float64(210987.0), 'return_rate': np.float64(0.18011301317561462), 'reason': '600天止盈'}]",,,,,,,,,,,,,,,,,,,,,,,157224.58400000003,0.0,130938.5398,0.0,798.5091999999713,0.0,124688.448,0.0,388343.88320000004,0.0,173773.1361,6517.530000000001,105633.85429999998,3393.0000000000005,114668.79820000002,0.0,93566.79989999998,0.0,36936.788,0.0,-3979.2654000000034,3766.5000000000005,7800.910399999993,0.0,,,,,,,,,,
20210602,4467072.0263,3451562.0,7918634.0263,1.58372680526,2918634.0263,[],,,,,,,,,,,,,,,,,,,,,,,167312.58400000003,0.0,129672.5398,0.0,5757.509199999971,0.0,120596.448,0.0,360483.88320000004,0.0,195286.1361,6517.530000000001,112042.85429999998,3393.0000000000005,111720.79820000002,0.0,80156.79989999998,0.0,37916.78799999997,0.0,-6490.265400000004,3766.5000000000005,4761.910399999993,0.0,,,,,,,,,,
20210603,4469080.8263,3438429.0,7907509.8263,1.58150196526,2907509.8263,[],,,,,,,,,,,,,,,,,,,,,,,161104.58400000003,0.0,144864.5398,0.0,5757.509199999971,0.0,118885.248,2008.8,334016.88320000004,0.0,194377.1361,6517.530000000001,108272.85429999998,3393.0000000000005,126460.79820000002,0.0,76133.79989999998,0.0,34976.788,0.0,-6583.265400000004,3766.5000000000005,9826.910399999993,0.0,,,,,,,,,,
20210604,4469080.8263,3399287.0,7868367.8263,1.57367356526,2868367.8263,[],,,,,,,,,,,,,,,,,,,,,,,144808.58400000003,0.0,136424.5398,0.0,5757.509199999971,0.0,124837.248,2008.8,308942.88320000004,0.0,193165.1361,6517.530000000001,103371.85429999998,3393.0000000000005,141200.79820000002,0.0,66746.79989999998,0.0,31056.78799999997,0.0,-6304.265400000004,3766.5000000000005,18943.910399999993,0.0,,,,,,,,,,
20210607,4469080.8263,3533070.0,8002150.8263,1.60043016526,3002150.8263,[],,,,,,,,,,,,,,,,,,,,,,,177400.58400000003,0.0,147396.5398,0.0,5206.509199999971,0.0,123349.248,2008.8,334016.88320000004,0.0,208315.1361,6517.530000000001,114304.85429999998,3393.0000000000005,157414.79820000002,0.0,78815.79989999998,0.0,35956.78799999997,0.0,-6490.265400000004,3766.5000000000005,27047.910399999964,0.0,,,,,,,,,,
20210608,4469080.8263,3513211.0,7982291.8263,1.59645836526,2982291.8263,[],,,,,,,,,,,,,,,,,,,,,,,175848.58400000003,0.0,149084.5398,0.0,5206.509199999971,0.0,120745.248,2008.8,318693.88320000004,0.0,189529.1361,6517.530000000001,112419.85429999998,3393.0000000000005,161836.79820000002,0.0,92225.79989999998,0.0,37916.78799999997,0.0,-5653.265400000004,3766.5000000000005,25021.910399999964,0.0,,,,,,,,,,
20210609,4469080.8263,3604078.0,8073158.8263,1.61463176526,3073158.8263,[],,,,,,,,,,,,,,,,,,,,,,,211544.58400000003,0.0,182000.53980000006,0.0,10716.509199999971,0.0,120001.248,2008.8,293619.88320000004,0.0,221041.1361,6517.530000000001,124860.85429999998,3393.0000000000005,163310.79820000002,0.0,82838.79989999998,0.0,37916.78799999997,0.0,-7234.265400000004,3766.5000000000005,33125.91039999999,0.0,,,,,,,,,,
20210610,4469080.8263,3627620.0,8096700.8263,1.61934016526,3096700.8263,[],,,,,,,,,,,,,,,,,,,,,,,196024.58400000003,0.0,176092.5398,0.0,24491.50919999997,0.0,118885.248,2008.8,317300.88320000004,0.0,220132.1361,6517.530000000001,124860.85429999998,3393.0000000000005,157414.79820000002,0.0,96248.79989999998,0.0,48696.78799999994,0.0,-7885.265400000004,3766.5000000000005,25021.910399999964,0.0,,,,,,,,,,
20210611,4469080.8263,3645382.0,8114462.8263,1.62289256526,3114462.8263,[],,,,,,,,,,,,,,,,,,,,,,,193696.58400000003,0.0,171872.5398,0.0,25042.50919999997,0.0,117397.248,2008.8,342374.88320000004,0.0,211951.1361,6517.530000000001,133154.85429999998,3393.0000000000005,173628.79820000002,0.0,90884.79989999998,0.0,37916.78799999997,0.0,-8908.265400000004,3766.5000000000005,26034.910399999993,0.0,,,,,,,,,,
20210615,4469080.8263,3290697.0,8136913.8263,1.62738276526,3136913.8263,"[{'code': '000683', 'amount': np.float64(377136.0), 'return_rate': np.float64(1.1094574006797144), 'reason': '600天止盈'}]",,,,,,,,,,,,,,,,,,,,,,,,,170184.5398,0.0,22838.50919999997,0.0,108469.248,2008.8,368841.88320000004,0.0,212860.1361,6517.530000000001,130138.85429999998,3393.0000000000005,179524.79820000002,0.0,104294.79989999998,0.0,31056.78799999997,0.0,-11047.265400000004,3766.5000000000005,21982.910399999993,0.0,,,,,,,,,,
20210616,4846216.8263,2961515.0,8149973.8263,1.62999476526,3149973.8263,"[{'code': '601001', 'amount': np.float64(342242.0), 'return_rate': np.float64(0.9140038766248677), 'reason': '600天止盈'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,21736.50919999997,0.0,109585.248,2008.8,396701.88320000004,0.0,197407.1361,6517.530000000001,127122.85429999998,3393.0000000000005,197212.79820000002,0.0,98930.79989999998,0.0,28116.78799999997,0.0,-10024.265400000004,3766.5000000000005,21982.910399999993,0.0,,,,,,,,,,
20210617,5188458.8263,3025275.0,8213733.8263,1.64274676526,3213733.8263,[],,,,,,,,,,,,,,,,,,,,,,,,,,,19532.50919999997,0.0,109213.248,2008.8,425954.88320000004,0.0,200437.1361,6517.530000000001,138055.85429999998,3393.0000000000005,216374.79820000002,0.0,101612.79989999998,0.0,31056.78799999997,0.0,-10675.265400000004,3766.5000000000005,20969.910399999993,0.0,,,,,,,,,,
20210618,5188458.8263,3015393.0,8203851.8263,1.6407703652599999,3203851.8263,[],,,,,,,,,,,,,,,,,,,,,,,,,,,11267.509199999971,0.0,111073.248,2008.8,421775.88320000004,0.0,195286.1361,6517.530000000001,130138.85429999998,3393.0000000000005,234062.79820000002,0.0,98930.79989999998,0.0,29096.78799999997,0.0,-11977.265400000004,3766.5000000000005,22995.910399999993,0.0,,,,,,,,,,
20210621,5188458.8263,3003825.0,8192283.8263,1.63845676526,3192283.8263,[],,,,,,,,,,,,,,,,,,,,,,,,,,,9063.509199999971,0.0,111445.248,2008.8,391129.88320000004,0.0,206800.1361,6517.530000000001,122975.85429999998,3393.0000000000005,254698.79820000002,0.0,96248.79989999998,0.0,29096.78799999997,0.0,-13372.265400000004,3766.5000000000005,22995.910399999993,0.0,,,,,,,,,,
20210622,5188458.8263,3027291.0,8215749.8263,1.64314996526,3215749.8263,[],,,,,,,,,,,,,,,,,,,,,,,,,,,11818.509199999971,0.0,111073.248,2008.8,363269.88320000004,0.0,210436.1361,6517.530000000001,126368.85429999998,3393.0000000000005,276808.7982,0.0,109658.79989999998,0.0,31056.78799999997,0.0,-11977.265400000004,3766.5000000000005,26034.910399999993,0.0,,,,,,,,,,
20210623,5188458.8263,3098405.0,8286863.8263,1.6573727652599999,3286863.8263,[],,,,,,,,,,,,,,,,,,,,,,,,,,,10716.509199999971,0.0,109213.248,2008.8,389736.88320000004,0.0,209224.1361,6517.530000000001,156528.85429999998,3393.0000000000005,298918.7982000001,0.0,110999.79989999998,0.0,28116.78799999997,0.0,-12814.265400000004,3766.5000000000005,25021.910399999964,0.0,,,,,,,,,,
20210624,5188458.8263,3120315.0,8308773.8263,1.66175476526,3308773.8263,[],,,,,,,,,,,,,,,,,,,,,,,,,,,7961.509199999971,0.0,109957.248,2008.8,361876.88320000004,0.0,220132.1361,6517.530000000001,155774.85429999998,3393.0000000000005,322502.7982,0.0,125750.79989999998,0.0,31056.78799999997,0.0,-14488.265400000004,3766.5000000000005,27047.910399999964,0.0,,,,,,,,,,
20210625,5188458.8263,3140421.0,8328879.8263,1.66577596526,3328879.8263,[],,,,,,,,,,,,,,,,,,,,,,,,,,,10716.509199999971,0.0,109213.248,2008.8,346553.88320000004,0.0,247099.1361,6517.530000000001,164068.85429999998,3393.0000000000005,297444.7982,0.0,140501.79989999998,0.0,36936.788,0.0,-13930.265400000004,3766.5000000000005,29073.910399999964,0.0,,,,,,,,,,
20210628,5188458.8263,3016420.0,8204878.8263,1.6409757652599999,3204878.8263,[],,,,,,,,,,,,,,,,,,,,,,,,,,,11267.509199999971,0.0,108097.248,2008.8,321479.88320000004,0.0,205285.1361,6517.530000000001,145972.85429999998,3393.0000000000005,273860.7982,0.0,125750.79989999998,0.0,33016.78799999997,0.0,-11140.265400000004,3766.5000000000005,30086.910399999993,0.0,,,,,,,,,,
20210629,5193749.2063,2995714.0,8189463.2063,1.63789264126,3189463.2062999997,[],,,,,,,,,,,,,,,,,,,,,,,,,,,3553.5091999999713,0.0,106237.248,2008.8,325658.88320000004,0.0,181184.5161,11807.91,135039.85429999998,3393.0000000000005,295970.7982,0.0,140501.79989999998,0.0,29096.78799999997,0.0,-11977.265400000004,3766.5000000000005,22995.910399999993,0.0,,,,,,,,,,
20210630,5193749.2063,3017117.0,8210866.2063,1.6421732412599999,3210866.2062999997,[],,,,,,,,,,,,,,,,,,,,,,,,,,,4655.509199999971,0.0,101401.248,2008.8,300584.88320000004,0.0,190880.5161,11807.91,138055.85429999998,3393.0000000000005,319554.7982,0.0,147206.79989999998,0.0,26156.78799999997,0.0,-9931.265400000004,3766.5000000000005,31099.910399999964,0.0,,,,,,,,,,
20210701,5193749.2063,2995476.0,8189225.2063,1.6378450412599999,3189225.2062999997,[],,,,,,,,,,,,,,,,,,,,,,,,,,,1349.5091999999713,0.0,99913.248,2008.8,276903.88320000004,0.0,184517.5161,11807.91,118828.85429999998,3393.0000000000005,344612.7982,0.0,163298.79989999998,0.0,21256.78799999997,0.0,-5653.265400000004,3766.5000000000005,22995.910399999993,0.0,,,,,,,,,,
20210702,5193749.2063,2984512.0,8178261.2063,1.6356522412599999,3178261.2062999997,[],,,,,,,,,,,,,,,,,,,,,,,,,,,798.5091999999713,0.0,95449.248,2008.8,254615.8832,0.0,191183.5161,11807.91,127122.85429999998,3393.0000000000005,338716.79819999996,0.0,175367.79989999998,0.0,15376.787999999971,0.0,-7606.265400000004,3766.5000000000005,26034.910399999993,0.0,,,,,,,,,,
20210705,5193749.2063,3052582.0,8246331.2063,1.6492662412599999,3246331.2062999997,[],,,,,,,,,,,,,,,,,,,,,,,,,,,4655.509199999971,0.0,96565.248,2008.8,276903.88320000004,0.0,203909.5161,11807.91,132400.85429999998,3393.0000000000005,335768.7982000001,0.0,192800.79989999998,0.0,16356.787999999971,0.0,-10396.265400000004,3766.5000000000005,36164.91039999999,0.0,,,,,,,,,,
20210706,5193749.2063,3068995.0,8262744.2063,1.65254884126,3262744.2062999997,[],,,,,,,,,,,,,,,,,,,,,,,,,,,8512.509199999971,0.0,95077.248,2008.8,299191.88320000004,0.0,211484.5161,11807.91,137678.85429999998,3393.0000000000005,322502.7982,0.0,186095.79989999998,0.0,16356.787999999971,0.0,-12535.265400000004,3766.5000000000005,37177.91039999999,0.0,,,,,,,,,,
20210707,5193749.2063,3051333.0,8245082.2063,1.64901644126,3245082.2062999997,[],,,,,,,,,,,,,,,,,,,,,,,,,,,8512.509199999971,0.0,97681.248,2008.8,322872.88320000004,0.0,198152.5161,11807.91,129007.85429999998,3393.0000000000005,307762.7982,0.0,176708.79989999998,0.0,21256.78799999997,0.0,-17278.265400000004,3766.5000000000005,39203.91039999999,0.0,,,,,,,,,,
